기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.03.31 11:17 장중,삼성전자,10205456,172400,-2.21,삼성,IT,반도체
2026.03.31 11:17 장중,SK하이닉스,5972446,838000,-4.01,SK,IT,반도체
2026.03.31 11:17 장중,LG에너지솔루션,941850,402500,-1.83,LG,소재,배터리
2026.03.31 11:17 장중,현대차,938814,458500,-2.34,현대차,자유소비재,자동차
2026.03.31 11:17 장중,삼성바이오로직스,731860,1581000,3.33,삼성,헬스케어,바이오
2026.03.31 11:17 장중,한화에어로스페이스,643511,1248000,-4.59,한화,산업재,방산
2026.03.31 11:17 장중,SK스퀘어,634018,480000,-5.88,SK,산업재,지주
2026.03.31 11:17 장중,두산에너빌리티,613017,95700,1.59,두산,산업재,전력기기
2026.03.31 11:17 장중,기아,577030,147800,-2.44,현대차,자유소비재,자동차
2026.03.31 11:17 장중,KB금융,535413,143600,-1.58,KB금융,금융,은행
2026.03.31 11:17 장중,HD현대중공업,500665,477000,-0.62,HD현대,산업재,조선
2026.03.31 11:17 장중,셀트리온,465562,201500,0.0,셀트리온,헬스케어,바이오
2026.03.31 11:17 장중,삼성생명,430000,215000,-2.05,삼성,금융,보험
2026.03.31 11:17 장중,신한지주,421493,88800,-1.88,신한금융,금융,은행
2026.03.31 11:17 장중,삼성물산,418396,258000,-0.58,삼성,산업재,상사
2026.03.31 11:17 장중,한화오션,380259,124100,4.99,한화,산업재,조선
2026.03.31 11:17 장중,현대모비스,352950,389000,-2.26,현대차,자유소비재,자동차부품
2026.03.31 11:17 장중,미래에셋증권,346517,62400,-0.48,미래에셋,금융,증권
2026.03.31 11:17 장중,삼성SDI,340071,422000,2.3,삼성,소재,배터리
2026.03.31 11:17 장중,NAVER,319195,203500,-1.69,NAVER,커뮤니케이션서비스,플랫폼
2026.03.31 11:17 장중,삼성전기,313340,419500,-2.21,삼성,IT,전자부품
2026.03.31 11:17 장중,HD현대일렉트릭,307482,853000,-2.18,HD현대,산업재,전력기기
2026.03.31 11:17 장중,고려아연,299736,1436000,-2.84,영풍,소재,금속소재
2026.03.31 11:17 장중,하나금융지주,298087,107100,-0.09,하나금융,금융,은행
2026.03.31 11:17 장중,한국전력,277328,43200,2.37,한국전력,유틸리티,전력
2026.03.31 11:17 장중,POSCO홀딩스,275172,340000,-0.87,포스코,소재,철강
2026.03.31 11:17 장중,HD한국조선해양,247706,350000,0.86,HD현대,산업재,조선
2026.03.31 11:17 장중,한미반도체,246382,258500,-0.77,한미반도체,IT,반도체장비
2026.03.31 11:17 장중,우리금융지주,237474,32350,-0.31,우리금융,금융,은행
2026.03.31 11:17 장중,효성중공업,237310,2545000,1.68,효성,산업재,전력기기
2026.03.31 11:17 장중,LS ELECTRIC,225600,752000,-2.97,LS,산업재,전력기기
