기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.06.02 장마감,삼성전자,21075834,360500,3.3,삼성,IT,반도체
2026.06.02 장마감,SK하이닉스,16819776,2360000,-0.13,SK,IT,반도체
2026.06.02 장마감,SK스퀘어,1776160,1346000,7.17,SK,산업재,지주
2026.06.02 장마감,현대차,1492684,729000,-2.8,현대차,자유소비재,자동차
2026.06.02 장마감,삼성전기,1354197,1813000,-9.58,삼성,IT,전자부품
2026.06.02 장마감,LG에너지솔루션,1035450,442500,-2.75,LG,소재,배터리
2026.06.02 장마감,삼성생명,960000,480000,17.07,삼성,금융,보험
2026.06.02 장마감,삼성물산,787324,485500,6.7,삼성,산업재,상사
2026.06.02 장마감,HD현대중공업,706389,673000,-1.61,HD현대,산업재,조선
2026.06.02 장마감,현대모비스,688660,759000,-0.26,현대차,자유소비재,자동차부품
2026.06.02 장마감,기아,659017,168800,-0.65,현대차,자유소비재,자동차
2026.06.02 장마감,두산에너빌리티,640561,100000,-6.45,두산,산업재,전력기기
2026.06.02 장마감,LG전자,639322,392500,3.15,LG,자유소비재,가전
2026.06.02 장마감,삼성바이오로직스,632797,1367000,-0.73,삼성,헬스케어,바이오
2026.06.02 장마감,KB금융,583884,156600,2.96,KB금융,금융,은행
2026.06.02 장마감,한화에어로스페이스,551728,1070000,-5.98,한화,산업재,방산
2026.06.02 장마감,삼성SDI,485125,602000,-7.67,삼성,소재,배터리
2026.06.02 장마감,SK,484318,668000,1.67,SK,산업재,지주
2026.06.02 장마감,신한지주,457567,96400,4.1,신한금융,금융,은행
2026.06.02 장마감,NAVER,440031,280500,3.31,NAVER,커뮤니케이션서비스,플랫폼
2026.06.02 장마감,셀트리온,417368,187900,-1.98,셀트리온,헬스케어,바이오
2026.06.02 장마감,LS ELECTRIC,362250,241500,-9.55,LS,산업재,전력기기
2026.06.02 장마감,HD현대일렉트릭,358669,995000,-6.66,HD현대,산업재,전력기기
2026.06.02 장마감,한화오션,355440,116000,-7.13,한화,산업재,조선
2026.06.02 장마감,효성중공업,330462,3544000,-7.01,효성,산업재,전력기기
2026.06.02 장마감,미래에셋증권,323430,57800,-5.09,미래에셋,금융,증권
2026.06.02 장마감,하나금융지주,321010,117000,2.72,하나금융,금융,은행
2026.06.02 장마감,POSCO홀딩스,316174,399000,-3.39,포스코,소재,철강
2026.06.02 장마감,두산,310598,1918000,-12.94,두산,산업재,지주
2026.06.02 장마감,LG이노텍,296312,1252000,-18.17,LG,IT,전자부품
2026.06.02 장마감,삼성화재,286190,641000,6.13,삼성,금융,보험
2026.06.02 장마감,고려아연,275941,1322000,-3.85,영풍,소재,금속소재
