기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.07.28 장마감,삼성전자,12861813,220000,-13.39,삼성,IT,반도체
2026.07.28 장마감,SK하이닉스,11046887,1550000,-14.65,SK,IT,반도체
2026.07.28 장마감,SK스퀘어,1220615,925000,-15.6,SK,산업재,지주
2026.07.28 장마감,삼성전기,832088,1114000,-15.92,삼성,IT,전자부품
2026.07.28 장마감,현대차,745318,364000,-9.68,현대차,자유소비재,자동차
2026.07.28 장마감,LG에너지솔루션,734760,314000,-5.71,LG,소재,배터리
2026.07.28 장마감,삼성바이오로직스,717047,1549000,0.26,삼성,헬스케어,바이오
2026.07.28 장마감,KB금융,585944,165200,-4.29,KB금융,금융,은행
2026.07.28 장마감,삼성생명,570000,285000,-8.51,삼성,금융,보험
2026.07.28 장마감,삼성물산,494611,305000,-10.16,삼성,산업재,상사
2026.07.28 장마감,신한지주,478926,100900,-3.9,신한금융,금융,은행
2026.07.28 장마감,기아,475523,121800,-6.6,현대차,자유소비재,자동차
2026.07.28 장마감,HD현대중공업,473375,451000,-7.3,HD현대,산업재,조선
2026.07.28 장마감,한화에어로스페이스,451180,875000,-2.67,한화,산업재,방산
2026.07.28 장마감,두산에너빌리티,414443,64700,-8.74,두산,산업재,전력기기
2026.07.28 장마감,셀트리온,412550,177400,-0.73,셀트리온,헬스케어,바이오
2026.07.28 장마감,현대모비스,399223,440000,-5.07,현대차,자유소비재,자동차부품
2026.07.28 장마감,SK,392240,541000,-13.16,SK,산업재,지주
2026.07.28 장마감,하나금융지주,337472,123000,-5.82,하나금융,금융,은행
2026.07.28 장마감,NAVER,329583,210000,-6.67,NAVER,커뮤니케이션서비스,플랫폼
2026.07.28 장마감,삼성SDI,307837,382000,-11.37,삼성,소재,배터리
2026.07.28 장마감,삼성화재,271903,609000,-5.58,삼성,금융,보험
2026.07.28 장마감,LS ELECTRIC,263250,175500,-12.25,LS,산업재,전력기기
2026.07.28 장마감,LG전자,256543,157500,-8.59,LG,자유소비재,가전
2026.07.28 장마감,HD현대일렉트릭,254132,705000,-11.54,HD현대,산업재,전력기기
2026.07.28 장마감,HD한국조선해양,250537,354000,-6.47,HD현대,산업재,조선
2026.07.28 장마감,한화오션,248195,81000,-8.78,한화,산업재,조선
2026.07.28 장마감,POSCO홀딩스,236932,299000,-5.38,포스코,소재,철강
2026.07.28 장마감,우리금융지주,231168,31750,-4.08,우리금융,금융,은행
2026.07.28 장마감,효성중공업,216702,2324000,-11.47,효성,산업재,전력기기
2026.07.28 장마감,한국전력,216021,33650,-7.04,한국전력,유틸리티,전력
2026.07.28 장마감,고려아연,198293,950000,-7.68,영풍,소재,금속소재
2026.07.28 장마감,메리츠금융지주,197637,118100,-5.97,메리츠,금융,금융지주
2026.07.28 장마감,SK이노베이션,190522,112700,-3.43,SK,에너지,정유
2026.07.28 장마감,HMM,188648,20000,-3.15,HMM,산업재,물류운송
2026.07.28 장마감,KT&G,188624,181700,-0.49,KT&G,필수소비재,기호품
2026.07.28 장마감,미래에셋증권,184937,33050,-10.8,미래에셋,금융,증권
2026.07.28 장마감,삼성중공업,182160,20700,-8.61,삼성,산업재,조선
2026.07.28 장마감,SK텔레콤,176557,82200,-16.04,SK,커뮤니케이션서비스,통신
2026.07.28 장마감,한미반도체,171085,179500,-12.22,한미반도체,IT,반도체장비
2026.07.28 장마감,LG화학,169775,240500,-7.5,LG,소재,화학
2026.07.28 장마감,두산,169388,1046000,-12.61,두산,산업재,지주
2026.07.28 장마감,기업은행,162675,20400,-4.45,IBK,금융,은행
2026.07.28 장마감,카카오,157923,35650,-3.78,카카오,커뮤니케이션서비스,플랫폼
2026.07.28 장마감,삼성에스디에스,155142,200500,-7.82,삼성,IT,IT서비스
2026.07.28 장마감,HD현대,153721,194600,-7.55,HD현대,산업재,지주
2026.07.28 장마감,LIG디펜스앤에어로스페이스,153340,697000,0.14,LIG,산업재,방산
2026.07.28 장마감,S-Oil,145795,129500,-5.06,S-Oil,에너지,정유
2026.07.28 장마감,현대글로비스,143100,190800,-6.7,현대차,산업재,물류운송
2026.07.28 장마감,LG,140760,93100,-4.71,LG,산업재,지주
2026.07.28 장마감,한국항공우주,139389,143000,-2.19,KAI,산업재,방산
2026.07.28 장마감,KT,135840,53900,-0.92,KT,커뮤니케이션서비스,통신
2026.07.28 장마감,현대로템,133808,122600,-7.47,현대차,산업재,방산
2026.07.28 장마감,에이피알,124856,333500,-5.92,에이피알,필수소비재,화장품
2026.07.28 장마감,LG이노텍,121649,514000,-16.29,LG,IT,전자부품
2026.07.28 장마감,포스코퓨처엠,118210,132900,-7.45,포스코,소재,배터리
2026.07.28 장마감,한화시스템,115619,61200,-2.86,한화,산업재,방산
2026.07.28 장마감,크래프톤,112576,244000,-1.61,크래프톤,커뮤니케이션서비스,게임
2026.07.28 장마감,한국금융지주,107941,193700,-8.85,한국투자금융,금융,금융지주
2026.07.28 장마감,현대건설,105008,94300,-8.98,현대차,산업재,건설
2026.07.28 장마감,DB손해보험,104146,159000,-2.69,DB,금융,보험
2026.07.28 장마감,카카오뱅크,101627,21300,-3.84,카카오,금융,은행
2026.07.28 장마감,NH투자증권,101532,27500,-5.98,NH,금융,증권
2026.07.28 장마감,현대오토에버,93653,341500,-13.32,현대차,IT,IT서비스
2026.07.28 장마감,대한항공,92976,25250,-4.54,한진,산업재,물류운송
