기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.07.09 장마감,삼성전자,16252655,278000,0.18,삼성,IT,반도체
2026.07.09 장마감,SK하이닉스,15579674,2186000,5.3,SK,IT,반도체
2026.07.09 장마감,SK스퀘어,1751088,1327000,4.49,SK,산업재,지주
2026.07.09 장마감,삼성전기,1115177,1493000,0.95,삼성,IT,전자부품
2026.07.09 장마감,현대차,912196,445500,-3.68,현대차,자유소비재,자동차
2026.07.09 장마감,LG에너지솔루션,733590,313500,-0.63,LG,소재,배터리
2026.07.09 장마감,삼성생명,652000,326000,-5.78,삼성,금융,보험
2026.07.09 장마감,삼성물산,613804,378500,-4.18,삼성,산업재,상사
2026.07.09 장마감,삼성바이오로직스,613355,1325000,-2.79,삼성,헬스케어,바이오
2026.07.09 장마감,KB금융,607935,171400,0.23,KB금융,금융,은행
2026.07.09 장마감,기아,565318,144800,-7.65,현대차,자유소비재,자동차
2026.07.09 장마감,HD현대중공업,532153,507000,-1.93,HD현대,산업재,조선
2026.07.09 장마감,신한지주,498387,105000,-2.14,신한금융,금융,은행
2026.07.09 장마감,한화에어로스페이스,491399,953000,-8.45,한화,산업재,방산
2026.07.09 장마감,두산에너빌리티,468891,73200,-1.08,두산,산업재,전력기기
2026.07.09 장마감,SK,442266,610000,2.35,SK,산업재,지주
2026.07.09 장마감,현대모비스,421907,465000,-4.81,현대차,자유소비재,자동차부품
2026.07.09 장마감,셀트리온,402550,173100,-2.09,셀트리온,헬스케어,바이오
2026.07.09 장마감,하나금융지주,336375,122600,0.25,하나금융,금융,은행
2026.07.09 장마감,삼성SDI,323551,401500,-2.55,삼성,소재,배터리
2026.07.09 장마감,HD현대일렉트릭,293784,815000,0.12,HD현대,산업재,전력기기
2026.07.09 장마감,LG전자,289935,178000,-9.09,LG,자유소비재,가전
2026.07.09 장마감,NAVER,289301,184400,-4.31,NAVER,커뮤니케이션서비스,플랫폼
2026.07.09 장마감,LS ELECTRIC,284100,189400,3.22,LS,산업재,전력기기
2026.07.09 장마감,삼성화재,277707,622000,-7.3,삼성,금융,보험
2026.07.09 장마감,효성중공업,258290,2770000,3.01,효성,산업재,전력기기
