기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.03.31 11:39 장중,삼성전자,10175858,171900,-2.5,삼성,IT,반도체
2026.03.31 11:39 장중,SK하이닉스,5961755,836500,-4.18,SK,IT,반도체
2026.03.31 11:39 장중,LG에너지솔루션,943020,403000,-1.71,LG,소재,배터리
2026.03.31 11:39 장중,현대차,937279,457750,-2.5,현대차,자유소비재,자동차
2026.03.31 11:39 장중,삼성바이오로직스,727231,1571000,2.68,삼성,헬스케어,바이오
2026.03.31 11:39 장중,한화에어로스페이스,641964,1245000,-4.82,한화,산업재,방산
2026.03.31 11:39 장중,SK스퀘어,632697,479000,-6.08,SK,산업재,지주
2026.03.31 11:39 장중,두산에너빌리티,610455,95300,1.17,두산,산업재,전력기기
2026.03.31 11:39 장중,기아,575469,147400,-2.71,현대차,자유소비재,자동차
2026.03.31 11:39 장중,KB금융,535786,143700,-1.51,KB금융,금융,은행
2026.03.31 11:39 장중,HD현대중공업,498566,475000,-1.04,HD현대,산업재,조선
2026.03.31 11:39 장중,셀트리온,463252,200500,-0.5,셀트리온,헬스케어,바이오
2026.03.31 11:39 장중,삼성생명,427000,213500,-2.73,삼성,금융,보험
2026.03.31 11:39 장중,신한지주,421968,88900,-1.77,신한금융,금융,은행
2026.03.31 11:39 장중,삼성물산,417585,257500,-0.77,삼성,산업재,상사
2026.03.31 11:39 장중,한화오션,378880,123650,4.61,한화,산업재,조선
2026.03.31 11:39 장중,현대모비스,351589,387500,-2.64,현대차,자유소비재,자동차부품
2026.03.31 11:39 장중,미래에셋증권,347628,62600,-0.16,미래에셋,금융,증권
2026.03.31 11:39 장중,삼성SDI,340071,422000,2.3,삼성,소재,배터리
2026.03.31 11:39 장중,NAVER,317627,202500,-2.17,NAVER,커뮤니케이션서비스,플랫폼
2026.03.31 11:39 장중,삼성전기,312220,418000,-2.56,삼성,IT,전자부품
2026.03.31 11:39 장중,HD현대일렉트릭,306040,849000,-2.64,HD현대,산업재,전력기기
2026.03.31 11:39 장중,고려아연,299110,1433000,-3.04,영풍,소재,금속소재
2026.03.31 11:39 장중,하나금융지주,298644,107300,0.09,하나금융,금융,은행
2026.03.31 11:39 장중,한국전력,276366,43050,2.01,한국전력,유틸리티,전력
2026.03.31 11:39 장중,POSCO홀딩스,275577,340500,-0.73,포스코,소재,철강
2026.03.31 11:39 장중,HD한국조선해양,247352,349500,0.72,HD현대,산업재,조선
2026.03.31 11:39 장중,한미반도체,245905,258000,-0.96,한미반도체,IT,반도체장비
2026.03.31 11:39 장중,우리금융지주,237474,32350,-0.31,우리금융,금융,은행
2026.03.31 11:39 장중,효성중공업,236284,2534000,1.24,효성,산업재,전력기기
2026.03.31 11:39 장중,LS ELECTRIC,223200,744000,-4.0,LS,산업재,전력기기
2026.03.31 11:39 장중,SK,222221,306500,-5.55,SK,산업재,지주
2026.03.31 11:39 장중,한화시스템,221414,117200,-2.9,한화,산업재,방산
2026.03.31 11:39 장중,삼성중공업,218680,24850,1.43,삼성,산업재,조선
2026.03.31 11:39 장중,LG화학,216718,307000,-4.66,LG,소재,화학
2026.03.31 11:39 장중,삼성화재,205900,447500,0.45,삼성,금융,보험
2026.03.31 11:39 장중,카카오,205444,46400,-1.49,카카오,커뮤니케이션서비스,플랫폼
2026.03.31 11:39 장중,HD현대,192743,244000,-0.81,HD현대,산업재,지주
2026.03.31 11:39 장중,메리츠금융지주,190295,112600,-1.14,메리츠,금융,금융지주
2026.03.31 11:39 장중,SK이노베이션,189170,111900,-1.32,SK,에너지,정유
2026.03.31 11:39 장중,현대로템,188052,172300,-4.28,현대차,산업재,방산
2026.03.31 11:39 장중,KT&G,186808,162900,3.69,KT&G,필수소비재,기호품
2026.03.31 11:39 장중,포스코퓨처엠,185898,209000,-2.56,포스코,소재,배터리
2026.03.31 11:39 장중,HMM,183743,19480,-0.36,HMM,산업재,물류운송
2026.03.31 11:39 장중,LG전자,174451,107100,-1.11,LG,자유소비재,가전
2026.03.31 11:39 장중,기업은행,171447,21500,-2.27,IBK,금융,은행
2026.03.31 11:39 장중,두산,171169,1057000,-4.95,두산,산업재,지주
2026.03.31 11:39 장중,SK텔레콤,165603,77100,-1.53,SK,커뮤니케이션서비스,통신
2026.03.31 11:39 장중,한국항공우주,165318,169600,-2.64,KAI,산업재,방산
2026.03.31 11:39 장중,현대건설,163248,146600,-1.21,현대차,산업재,건설
2026.03.31 11:39 장중,현대글로비스,158250,211000,-2.09,현대차,산업재,물류운송
2026.03.31 11:39 장중,KT,152473,60500,-0.49,KT,커뮤니케이션서비스,통신
2026.03.31 11:39 장중,LIG넥스원,139040,632000,-7.87,LIG,산업재,방산
2026.03.31 11:39 장중,하이브,131357,305000,0.83,하이브,커뮤니케이션서비스,엔터테인먼트
2026.03.31 11:39 장중,포스코인터내셔널,129655,73700,-2.25,포스코,산업재,상사
2026.03.31 11:39 장중,LG,129392,83900,-1.06,LG,산업재,지주
2026.03.31 11:39 장중,에이피알,127290,340000,4.29,에이피알,필수소비재,화장품
2026.03.31 11:39 장중,삼성에피스홀딩스,124415,500000,-1.77,삼성,산업재,지주
2026.03.31 11:39 장중,크래프톤,122071,257500,2.79,크래프톤,커뮤니케이션서비스,게임
2026.03.31 11:39 장중,S-Oil,120351,106900,-2.91,S-Oil,에너지,정유
2026.03.31 11:39 장중,삼성에스디에스,117846,152300,-0.65,삼성,IT,IT서비스
2026.03.31 11:39 장중,카카오뱅크,115683,24250,-0.61,카카오,금융,은행
2026.03.31 11:39 장중,한국금융지주,115631,207500,-1.19,한국투자금융,금융,금융지주
2026.03.31 11:39 장중,DB손해보험,114969,165700,0.91,DB,금융,보험
2026.03.31 11:39 장중,키움증권,111138,424000,3.16,다우키움,금융,증권
2026.03.31 11:39 장중,NH투자증권,107794,30250,-2.26,NH,금융,증권
2026.03.31 11:39 장중,현대오토에버,101880,371500,-1.07,현대차,IT,IT서비스
2026.03.31 11:39 장중,삼양식품,93183,1237000,5.37,삼양,필수소비재,식품
2026.03.31 11:39 장중,대한항공,88189,23950,-1.64,한진,산업재,물류운송
2026.03.31 11:39 장중,삼성증권,84031,94100,-0.63,삼성,금융,증권
2026.03.31 11:39 장중,LS,82524,264500,1.34,LS,산업재,지주
2026.03.31 11:39 장중,아모레퍼시픽,82475,141000,0.43,아모레퍼시픽,필수소비재,화장품
2026.03.31 11:39 장중,한화,81030,108100,-1.1,한화,산업재,지주
2026.03.31 11:39 장중,HD현대마린솔루션,80069,178600,0.17,HD현대,산업재,조선
2026.03.31 11:39 장중,유한양행,77179,96900,-1.62,유한,헬스케어,바이오
2026.03.31 11:39 장중,SK바이오팜,75494,96400,-1.03,SK,헬스케어,바이오
2026.03.31 11:39 장중,이수페타시스,73776,100500,-3.83,이수,IT,전자부품
2026.03.31 11:39 장중,한진칼,72838,109100,-3.02,한진,산업재,지주
2026.03.31 11:39 장중,LG이노텍,71120,300500,-2.44,LG,IT,전자부품
2026.03.31 11:39 장중,삼성E&A,70070,35750,7.52,삼성,산업재,건설
2026.03.31 11:39 장중,대우건설,68661,16520,-4.73,중흥,산업재,건설
2026.03.31 11:39 장중,LG유플러스,67784,15770,2.4,LG,커뮤니케이션서비스,통신
2026.03.31 11:39 장중,한국타이어앤테크놀로지,67636,54600,-0.73,한국앤컴퍼니,자유소비재,자동차
2026.03.31 11:39 장중,한미약품,67514,527000,0.57,한미,헬스케어,바이오
2026.03.31 11:39 장중,카카오페이,67342,49800,-1.97,카카오,금융,핀테크
2026.03.31 11:39 장중,한화솔루션,65663,38200,4.37,한화,소재,화학
2026.03.31 11:39 장중,삼성카드,61405,53000,-1.49,삼성,금융,카드
2026.03.31 11:39 장중,GS,60302,64900,-1.52,GS,산업재,지주
2026.03.31 11:39 장중,엘앤에프,60084,149000,-4.43,엘앤에프,소재,배터리
2026.03.31 11:39 장중,한전기술,59317,155200,0.0,한국전력,산업재,전력기기
2026.03.31 11:39 장중,CJ,56749,194500,-2.06,CJ,산업재,지주
2026.03.31 11:39 장중,JB금융지주,55629,29550,-1.99,JB금융,금융,은행
2026.03.31 11:39 장중,BNK금융지주,55580,17910,-1.86,BNK,금융,은행
2026.03.31 11:39 장중,LG씨엔에스,55516,57300,-2.88,LG,IT,IT서비스
2026.03.31 11:39 장중,두산밥캣,55501,57900,-0.52,두산,산업재,건설기계
2026.03.31 11:39 장중,LG디스플레이,55000,11000,-1.26,LG,IT,디스플레이
