기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.06.30 장마감,삼성전자,19526571,334000,3.41,삼성,IT,반도체
2026.06.30 장마감,SK하이닉스,18886613,2650000,0.84,SK,IT,반도체
2026.06.30 장마감,SK스퀘어,2239334,1697000,3.48,SK,산업재,지주
2026.06.30 장마감,삼성전기,1631310,2184000,7.16,삼성,IT,전자부품
2026.06.30 장마감,현대차,1013551,495000,-0.4,현대차,자유소비재,자동차
2026.06.30 장마감,LG에너지솔루션,847080,362000,-9.61,LG,소재,배터리
2026.06.30 장마감,삼성생명,802000,401000,-1.84,삼성,금융,보험
2026.06.30 장마감,삼성물산,759755,468500,-0.53,삼성,산업재,상사
2026.06.30 장마감,삼성바이오로직스,643907,1391000,-3.94,삼성,헬스케어,바이오
2026.06.30 장마감,HD현대중공업,621370,592000,0.0,HD현대,산업재,조선
2026.06.30 장마감,SK,604673,834000,6.24,SK,산업재,지주
2026.06.30 장마감,KB금융,563953,159000,3.45,KB금융,금융,은행
2026.06.30 장마감,두산에너빌리티,556007,86800,-1.36,두산,산업재,전력기기
2026.06.30 장마감,기아,538770,138000,-1.85,현대차,자유소비재,자동차
2026.06.30 장마감,한화에어로스페이스,513056,995000,-2.45,한화,산업재,방산
2026.06.30 장마감,신한지주,454719,95800,-0.62,신한금융,금융,은행
2026.06.30 장마감,현대모비스,453663,500000,-0.4,현대차,자유소비재,자동차부품
2026.06.30 장마감,셀트리온,403016,173300,-3.29,셀트리온,헬스케어,바이오
2026.06.30 장마감,삼성SDI,392452,487000,-4.88,삼성,소재,배터리
2026.06.30 장마감,LS ELECTRIC,357000,238000,6.25,LS,산업재,전력기기
2026.06.30 장마감,HD현대일렉트릭,350378,972000,3.74,HD현대,산업재,전력기기
2026.06.30 장마감,LG전자,330656,203000,3.2,LG,자유소비재,가전
2026.06.30 장마감,효성중공업,320578,3438000,5.01,효성,산업재,전력기기
2026.06.30 장마감,하나금융지주,314425,114600,-0.17,하나금융,금융,은행
