기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.10 장마감,삼성전자,12194454,206000,0.98,삼성,IT,반도체
2026.04.10 장마감,SK하이닉스,7319453,1027000,2.91,SK,IT,반도체
2026.04.10 장마감,현대차,1002289,489500,0.0,현대차,자유소비재,자동차
2026.04.10 장마감,LG에너지솔루션,964080,412000,-2.14,LG,소재,배터리
2026.04.10 장마감,한화에어로스페이스,777060,1507000,3.86,한화,산업재,방산
2026.04.10 장마감,SK스퀘어,750255,568000,1.43,SK,산업재,지주
2026.04.10 장마감,삼성바이오로직스,727231,1571000,-0.57,삼성,헬스케어,바이오
2026.04.10 장마감,두산에너빌리티,641842,100200,0.2,두산,산업재,전력기기
2026.04.10 장마감,KB금융,590222,158300,2.66,KB금융,금융,은행
2026.04.10 장마감,기아,581715,149000,-1.0,현대차,자유소비재,자동차
2026.04.10 장마감,HD현대중공업,498566,475000,0.96,HD현대,산업재,조선
2026.04.10 장마감,삼성물산,490561,302500,0.83,삼성,산업재,상사
2026.04.10 장마감,삼성생명,469000,234500,1.96,삼성,금융,보험
2026.04.10 장마감,신한지주,468484,98700,2.17,신한금융,금융,은행
2026.04.10 장마감,셀트리온,461403,199700,-0.89,셀트리온,헬스케어,바이오
2026.04.10 장마감,삼성전기,422019,565000,9.5,삼성,IT,전자부품
2026.04.10 장마감,삼성SDI,387616,481000,0.21,삼성,소재,배터리
2026.04.10 장마감,한화오션,378114,123400,-0.08,한화,산업재,조선
2026.04.10 장마감,미래에셋증권,369285,66500,-1.77,미래에셋,금융,증권
2026.04.10 장마감,현대모비스,365199,402500,0.25,현대차,자유소비재,자동차부품
2026.04.10 장마감,HD현대일렉트릭,360111,999000,1.94,HD현대,산업재,전력기기
2026.04.10 장마감,하나금융지주,332599,119500,2.05,하나금융,금융,은행
2026.04.10 장마감,고려아연,330002,1581000,3.6,영풍,소재,금속소재
2026.04.10 장마감,NAVER,316842,202000,0.25,NAVER,커뮤니케이션서비스,플랫폼
2026.04.10 장마감,POSCO홀딩스,292401,369000,0.54,포스코,소재,철강
2026.04.10 장마감,HD한국조선해양,278846,394000,0.77,HD현대,산업재,조선
2026.04.10 장마감,한국전력,278612,43400,0.0,한국전력,유틸리티,전력
2026.04.10 장마감,효성중공업,274142,2940000,2.01,효성,산업재,전력기기
2026.04.10 장마감,한미반도체,272593,286000,0.0,한미반도체,IT,반도체장비
2026.04.10 장마감,SK,256660,354000,4.27,SK,산업재,지주
2026.04.10 장마감,한화시스템,251830,133300,-2.77,한화,산업재,방산
2026.04.10 장마감,LG화학,251309,356000,0.28,LG,소재,화학
2026.04.10 장마감,삼성중공업,251240,28550,1.42,삼성,산업재,조선
2026.04.10 장마감,우리금융지주,250687,34150,3.17,우리금융,금융,은행
2026.04.10 장마감,LS ELECTRIC,236400,788000,0.0,LS,산업재,전력기기
2026.04.10 장마감,현대로템,229199,210000,3.45,현대차,산업재,방산
2026.04.10 장마감,삼성화재,216022,469500,0.43,삼성,금융,보험
2026.04.10 장마감,카카오,211311,47700,0.85,카카오,커뮤니케이션서비스,플랫폼
2026.04.10 장마감,두산,207443,1281000,-1.08,두산,산업재,지주
2026.04.10 장마감,SK이노베이션,206921,122400,-1.29,SK,에너지,정유
2026.04.10 장마감,HMM,204211,21650,3.84,HMM,산업재,물류운송
2026.04.10 장마감,LIG넥스원,202620,921000,3.83,LIG,산업재,방산
2026.04.10 장마감,현대건설,199884,179500,-2.13,현대차,산업재,건설
2026.04.10 장마감,SK텔레콤,199755,93000,-0.85,SK,커뮤니케이션서비스,통신
2026.04.10 장마감,HD현대,199063,252000,-0.98,HD현대,산업재,지주
2026.04.10 장마감,메리츠금융지주,195365,115600,-0.69,메리츠,금융,금융지주
2026.04.10 장마감,한국항공우주,194853,199900,0.0,KAI,산업재,방산
2026.04.10 장마감,포스코퓨처엠,193458,217500,-0.23,포스코,소재,배터리
2026.04.10 장마감,LG전자,192857,118400,1.02,LG,자유소비재,가전
2026.04.10 장마감,KT&G,188414,164300,0.67,KT&G,필수소비재,기호품
2026.04.10 장마감,기업은행,178225,22350,2.52,IBK,금융,은행
2026.04.10 장마감,현대글로비스,163875,218500,2.58,현대차,산업재,물류운송
2026.04.10 장마감,KT,156505,62100,1.8,KT,커뮤니케이션서비스,통신
2026.04.10 장마감,에이피알,147132,393000,7.52,에이피알,필수소비재,화장품
2026.04.10 장마감,LG,143426,93000,2.65,LG,산업재,지주
2026.04.10 장마감,삼성에피스홀딩스,136110,547000,5.8,삼성,산업재,지주
2026.04.10 장마감,S-Oil,135887,120700,0.92,S-Oil,에너지,정유
2026.04.10 장마감,한국금융지주,134578,241500,4.09,한국투자금융,금융,금융지주
2026.04.10 장마감,포스코인터내셔널,132294,75200,1.76,포스코,산업재,상사
2026.04.10 장마감,NH투자증권,121335,34050,1.64,NH,금융,증권
2026.04.10 장마감,카카오뱅크,120471,25250,0.0,카카오,금융,은행
2026.04.10 장마감,키움증권,118739,453000,1.34,다우키움,금융,증권
2026.04.10 장마감,DB손해보험,117467,169300,4.25,DB,금융,보험
2026.04.10 장마감,삼성에스디에스,115061,148700,0.27,삼성,IT,IT서비스
2026.04.10 장마감,크래프톤,112589,237500,1.5,크래프톤,커뮤니케이션서비스,게임
2026.04.10 장마감,하이브,109480,254000,-0.59,하이브,커뮤니케이션서비스,엔터테인먼트
2026.04.10 장마감,현대오토에버,107365,391500,-0.51,현대차,IT,IT서비스
2026.04.10 장마감,삼성E&A,100352,51200,-0.19,삼성,산업재,건설
2026.04.10 장마감,대우건설,99851,24300,4.07,중흥,산업재,건설
2026.04.10 장마감,삼성증권,95372,106800,3.69,삼성,금융,증권
