기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.09.02 장마감,삼성전자,14644928,250500,-4.02,삼성,IT,반도체
2026.09.02 장마감,SK하이닉스,11782842,1613000,-4.73,SK,IT,반도체
2026.09.02 장마감,SK스퀘어,1295494,982000,-7.97,SK,산업재,지주
2026.09.02 장마감,삼성전기,1045712,1400000,-2.1,삼성,IT,전자부품
2026.09.02 장마감,LG에너지솔루션,813150,347500,-5.31,LG,소재,배터리
2026.09.02 장마감,현대차,773984,378000,-5.62,현대차,자유소비재,자동차
2026.09.02 장마감,삼성바이오로직스,694827,1501000,-1.25,삼성,헬스케어,바이오
2026.09.02 장마감,삼성물산,604885,373000,-4.48,삼성,산업재,상사
2026.09.02 장마감,KB금융,599777,169100,-1.23,KB금융,금융,은행
2026.09.02 장마감,삼성생명,588000,294000,-5.01,삼성,금융,보험
2026.09.02 장마감,한화에어로스페이스,528525,1025000,-3.12,한화,산업재,방산
2026.09.02 장마감,신한지주,518743,110500,-0.54,신한금융,금융,은행
2026.09.02 장마감,두산에너빌리티,490670,76600,-5.9,두산,산업재,전력기기
2026.09.02 장마감,기아,485674,124400,-5.18,현대차,자유소비재,자동차
2026.09.02 장마감,HD현대중공업,442936,422000,-6.84,HD현대,산업재,조선
2026.09.02 장마감,삼성SDI,433550,538000,-5.45,삼성,소재,배터리
2026.09.02 장마감,셀트리온,433366,186300,-0.9,셀트리온,헬스케어,바이오
2026.09.02 장마감,SK,395140,545000,-7.0,SK,산업재,지주
2026.09.02 장마감,현대모비스,373205,415500,-6.31,현대차,자유소비재,자동차부품
2026.09.02 장마감,하나금융지주,370122,134900,-1.82,하나금융,금융,은행
2026.09.02 장마감,LG전자,326584,200500,-2.91,LG,자유소비재,가전
2026.09.02 장마감,NAVER,317840,209000,-2.79,NAVER,커뮤니케이션서비스,플랫폼
2026.09.02 장마감,LS ELECTRIC,293550,195700,-4.3,LS,산업재,전력기기
2026.09.02 장마감,삼성화재,293334,657000,-2.95,삼성,금융,보험
2026.09.02 장마감,POSCO홀딩스,261497,330000,-3.23,포스코,소재,철강
2026.09.02 장마감,효성중공업,257824,2765000,-5.18,효성,산업재,전력기기
2026.09.02 장마감,HD현대일렉트릭,256295,711000,-7.54,HD현대,산업재,전력기기
2026.09.02 장마감,우리금융지주,254191,34500,-0.14,우리금융,금융,은행
2026.09.02 장마감,고려아연,253815,1216000,-2.8,영풍,소재,금속소재
2026.09.02 장마감,한화오션,251259,82000,-6.71,한화,산업재,조선
2026.09.02 장마감,HD한국조선해양,233197,329500,-6.79,HD현대,산업재,조선
2026.09.02 장마감,SK이노베이션,222304,131500,-2.81,SK,에너지,정유
2026.09.02 장마감,메리츠금융지주,217217,129800,3.51,메리츠,금융,금융지주
2026.09.02 장마감,한미반도체,203492,213500,-0.7,한미반도체,IT,반도체장비
2026.09.02 장마감,한국전력,200614,31250,-3.4,한국전력,유틸리티,전력
2026.09.02 장마감,SK텔레콤,196318,91400,-3.38,SK,커뮤니케이션서비스,통신
2026.09.02 장마감,HMM,196193,20800,-2.58,HMM,산업재,물류운송
2026.09.02 장마감,LG화학,189893,269000,-4.61,LG,소재,화학
2026.09.02 장마감,두산,181533,1121000,-7.05,두산,산업재,지주
2026.09.02 장마감,KT&G,181045,174400,-0.29,KT&G,필수소비재,기호품
2026.09.02 장마감,삼성에스디에스,180290,233000,-4.9,삼성,IT,IT서비스
2026.09.02 장마감,미래에셋증권,179197,33000,-5.44,미래에셋,금융,증권
2026.09.02 장마감,LG,179163,118500,-1.5,LG,산업재,지주
2026.09.02 장마감,삼성중공업,175472,19940,-5.05,삼성,산업재,조선
2026.09.02 장마감,S-Oil,169887,150900,-0.53,S-Oil,에너지,정유
2026.09.02 장마감,기업은행,166263,20850,-0.24,IBK,금융,은행
2026.09.02 장마감,HD현대,165491,209500,-4.34,HD현대,산업재,지주
2026.09.02 장마감,에이피알,156866,419000,-3.12,에이피알,필수소비재,화장품
2026.09.02 장마감,포스코퓨처엠,156545,176000,-8.0,포스코,소재,배터리
2026.09.02 장마감,카카오,155486,35100,-3.84,카카오,커뮤니케이션서비스,플랫폼
2026.09.02 장마감,현대글로비스,146250,195000,-6.92,현대차,산업재,물류운송
2026.09.02 장마감,LIG디펜스앤에어로스페이스,144100,655000,-4.38,LIG,산업재,방산
2026.09.02 장마감,KT,135588,53800,-0.37,KT,커뮤니케이션서비스,통신
2026.09.02 장마감,LG이노텍,134192,567000,-3.9,LG,IT,전자부품
2026.09.02 장마감,현대로템,134136,122900,-5.68,현대차,산업재,방산
2026.09.02 장마감,한화시스템,126387,66900,-5.24,한화,산업재,방산
2026.09.02 장마감,현대건설,125387,112600,-6.71,현대차,산업재,건설
2026.09.02 장마감,DB손해보험,125040,190900,-0.88,DB,금융,보험
2026.09.02 장마감,한국항공우주,119504,122600,-3.62,KAI,산업재,방산
2026.09.02 장마감,GS,111475,120000,-3.77,GS,산업재,지주
2026.09.02 장마감,삼양식품,111112,1475000,-1.14,삼양,필수소비재,식품
2026.09.02 장마감,대한항공,106416,28900,0.52,한진,산업재,물류운송
2026.09.02 장마감,현대오토에버,105719,385500,-5.05,현대차,IT,IT서비스
2026.09.02 장마감,카카오뱅크,104489,21900,-0.23,카카오,금융,은행
2026.09.02 장마감,한국금융지주,103316,185400,-2.93,한국투자금융,금융,금융지주
2026.09.02 장마감,크래프톤,101103,221000,-4.33,크래프톤,커뮤니케이션서비스,게임
2026.09.02 장마감,NH투자증권,96178,26050,-1.7,NH,금융,증권
2026.09.02 장마감,포스코인터내셔널,93591,53200,-3.8,포스코,산업재,상사
2026.09.02 장마감,한진칼,92866,139100,7.16,한진,산업재,지주
2026.09.02 장마감,LS,92508,296500,-4.35,LS,산업재,지주
2026.09.02 장마감,삼성에피스홀딩스,90574,364000,-3.58,삼성,산업재,지주
2026.09.02 장마감,HD현대마린솔루션,89219,199000,-1.97,HD현대,산업재,조선
2026.09.02 장마감,삼성E&A,85652,43700,-4.59,삼성,산업재,건설
2026.09.02 장마감,아모레퍼시픽,83235,142300,-2.73,아모레퍼시픽,필수소비재,화장품
2026.09.02 장마감,이수페타시스,82218,112000,0.81,이수,IT,전자부품
2026.09.02 장마감,한국타이어앤테크놀로지,81262,65600,-2.67,한국앤컴퍼니,자유소비재,자동차
2026.09.02 장마감,삼성증권,76084,85200,-3.51,삼성,금융,증권
2026.09.02 장마감,하이브,75739,175700,-1.29,하이브,커뮤니케이션서비스,엔터테인먼트
2026.09.02 장마감,LG씨엔에스,72180,74500,-1.72,LG,IT,IT서비스
2026.09.02 장마감,키움증권,71866,274000,-2.84,다우키움,금융,증권
2026.09.02 장마감,코웨이,69847,98700,0.92,넷마블,자유소비재,생활가전/렌탈
2026.09.02 장마감,한화솔루션,68142,30300,-8.46,한화,소재,화학
2026.09.02 장마감,SK바이오팜,67584,86300,-3.03,SK,헬스케어,바이오
