기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.07.14 장마감,삼성전자,15375713,263000,3.34,삼성,IT,반도체
2026.07.14 장마감,SK하이닉스,13633996,1913000,3.69,SK,IT,반도체
2026.07.14 장마감,SK스퀘어,1570305,1190000,2.5,SK,산업재,지주
2026.07.14 장마감,삼성전기,941141,1260000,-2.25,삼성,IT,전자부품
2026.07.14 장마감,현대차,869197,424500,-4.39,현대차,자유소비재,자동차
2026.07.14 장마감,LG에너지솔루션,753480,322000,-1.98,LG,소재,배터리
2026.07.14 장마감,KB금융,638438,180000,-3.33,KB금융,금융,은행
2026.07.14 장마감,삼성생명,634000,317000,-2.76,삼성,금융,보험
2026.07.14 장마감,삼성바이오로직스,633260,1368000,-2.29,삼성,헬스케어,바이오
2026.07.14 장마감,삼성물산,574073,354000,-1.94,삼성,산업재,상사
2026.07.14 장마감,기아,545017,139600,-2.72,현대차,자유소비재,자동차
2026.07.14 장마감,신한지주,505507,106500,-1.93,신한금융,금융,은행
2026.07.14 장마감,HD현대중공업,489119,466000,-4.41,HD현대,산업재,조선
2026.07.14 장마감,두산에너빌리티,454158,70900,-3.14,두산,산업재,전력기기
2026.07.14 장마감,한화에어로스페이스,449633,872000,-6.84,한화,산업재,방산
2026.07.14 장마감,현대모비스,422814,466000,-4.41,현대차,자유소비재,자동차부품
2026.07.14 장마감,SK,407465,562000,-3.6,SK,산업재,지주
2026.07.14 장마감,셀트리온,401853,172800,-1.31,셀트리온,헬스케어,바이오
2026.07.14 장마감,하나금융지주,367653,134000,1.06,하나금융,금융,은행
2026.07.14 장마감,삼성SDI,344503,427500,-2.84,삼성,소재,배터리
2026.07.14 장마감,LG전자,301988,185400,-0.11,LG,자유소비재,가전
2026.07.14 장마감,NAVER,287522,183200,-2.55,NAVER,커뮤니케이션서비스,플랫폼
2026.07.14 장마감,HD현대일렉트릭,287296,797000,1.14,HD현대,산업재,전력기기
2026.07.14 장마감,LS ELECTRIC,281550,187700,1.73,LS,산업재,전력기기
2026.07.14 장마감,삼성화재,280386,628000,-1.72,삼성,금융,보험
2026.07.14 장마감,효성중공업,249618,2677000,0.41,효성,산업재,전력기기
2026.07.14 장마감,POSCO홀딩스,240498,303500,-1.46,포스코,소재,철강
2026.07.14 장마감,한화오션,235325,76800,-2.54,한화,산업재,조선
2026.07.14 장마감,HD한국조선해양,231428,327000,-4.25,HD현대,산업재,조선
