기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.06.22 14:42 장중,삼성전자,20666595,353500,-0.14,삼성,IT,반도체
2026.06.22 14:42 장중,SK하이닉스,20589971,2889000,4.52,SK,IT,반도체
2026.06.22 14:42 장중,SK스퀘어,2542838,1927000,8.26,SK,산업재,지주
2026.06.22 14:42 장중,삼성전기,1667163,2232000,-1.67,삼성,IT,전자부품
2026.06.22 14:42 장중,현대차,1191690,582000,-5.06,현대차,자유소비재,자동차
2026.06.22 14:42 장중,삼성생명,907000,453500,-8.75,삼성,금융,보험
2026.06.22 14:42 장중,LG에너지솔루션,905580,387000,-4.33,LG,소재,배터리
2026.06.22 14:42 장중,삼성물산,854623,527000,7.22,삼성,산업재,상사
2026.06.22 14:42 장중,HD현대중공업,672801,641000,-3.9,HD현대,산업재,조선
2026.06.22 14:42 장중,두산에너빌리티,605330,94500,-3.47,두산,산업재,전력기기
2026.06.22 14:42 장중,삼성바이오로직스,597616,1291000,-6.04,삼성,헬스케어,바이오
2026.06.22 14:42 장중,기아,592257,151700,-2.07,현대차,자유소비재,자동차
2026.06.22 14:42 장중,한화에어로스페이스,583182,1131000,0.8,한화,산업재,방산
2026.06.22 14:42 장중,KB금융,557569,157200,-0.69,KB금융,금융,은행
2026.06.22 14:42 장중,SK,525645,725000,0.14,SK,산업재,지주
2026.06.22 14:42 장중,현대모비스,518083,571000,-6.7,현대차,자유소비재,자동차부품
2026.06.22 14:42 장중,신한지주,465636,98100,-2.78,신한금융,금융,은행
2026.06.22 14:42 장중,삼성SDI,431938,536000,-3.42,삼성,소재,배터리
2026.06.22 14:42 장중,HD현대일렉트릭,375611,1042000,-3.34,HD현대,산업재,전력기기
2026.06.22 14:42 장중,셀트리온,370571,167200,-1.82,셀트리온,헬스케어,바이오
2026.06.22 14:42 장중,LG전자,370563,227500,7.57,LG,자유소비재,가전
2026.06.22 14:42 장중,LS ELECTRIC,370500,247000,-4.63,LS,산업재,전력기기
2026.06.22 14:42 장중,효성중공업,361513,3877000,0.57,효성,산업재,전력기기
2026.06.22 14:42 장중,한화오션,357891,116800,-9.03,한화,산업재,조선
2026.06.22 14:42 장중,NAVER,349859,223000,-2.83,NAVER,커뮤니케이션서비스,플랫폼
2026.06.22 14:42 장중,하나금융지주,327046,119200,-3.48,하나금융,금융,은행
2026.06.22 14:42 장중,삼성화재,307175,688000,-1.71,삼성,금융,보험
2026.06.22 14:42 장중,한미반도체,284983,299000,1.36,한미반도체,IT,반도체장비
2026.06.22 14:42 장중,HD한국조선해양,283092,400000,-4.53,HD현대,산업재,조선
2026.06.22 14:42 장중,POSCO홀딩스,275364,347500,-2.52,포스코,소재,철강
2026.06.22 14:42 장중,LG이노텍,268622,1135000,-0.87,LG,IT,전자부품
2026.06.22 14:42 장중,두산,266551,1646000,0.92,두산,산업재,지주
2026.06.22 14:42 장중,미래에셋증권,257401,46000,-5.64,미래에셋,금융,증권
2026.06.22 14:42 장중,한국전력,246514,38400,1.32,한국전력,유틸리티,전력
2026.06.22 14:42 장중,고려아연,238995,1145000,-3.94,영풍,소재,금속소재
2026.06.22 14:42 장중,삼성중공업,231880,26350,-4.36,삼성,산업재,조선
2026.06.22 14:42 장중,LG화학,229778,325500,-3.7,LG,소재,화학
2026.06.22 14:42 장중,현대로템,224833,206000,-0.48,현대차,산업재,방산
2026.06.22 14:42 장중,우리금융지주,219489,29900,-3.7,우리금융,금융,은행
2026.06.22 14:42 장중,SK텔레콤,199755,93000,-2.0,SK,커뮤니케이션서비스,통신
2026.06.22 14:42 장중,LIG디펜스앤에어로스페이스,186560,848000,-0.47,,,
2026.06.22 14:42 장중,HMM,184120,19520,-3.13,HMM,산업재,물류운송
2026.06.22 14:42 장중,KT&G,181720,175050,-2.75,KT&G,필수소비재,기호품
2026.06.22 14:42 장중,HD현대,176945,224000,-2.82,HD현대,산업재,지주
2026.06.22 14:42 장중,메리츠금융지주,176719,105600,-2.31,메리츠,금융,금융지주
2026.06.22 14:42 장중,현대오토에버,171948,627000,-5.29,현대차,IT,IT서비스
2026.06.22 14:42 장중,포스코퓨처엠,170599,191800,-3.86,포스코,소재,배터리
2026.06.22 14:42 장중,한화시스템,170027,90000,-1.21,한화,산업재,방산
2026.06.22 14:42 장중,SK이노베이션,169729,100400,-1.95,SK,에너지,정유
2026.06.22 14:42 장중,LG,166311,110000,1.01,LG,산업재,지주
2026.06.22 14:42 장중,기업은행,163871,20550,-4.2,IBK,금융,은행
2026.06.22 14:42 장중,카카오,163373,36900,-2.25,카카오,커뮤니케이션서비스,플랫폼
2026.06.22 14:42 장중,삼성에스디에스,162880,210500,-0.71,삼성,IT,IT서비스
2026.06.22 14:42 장중,현대글로비스,154125,205500,-7.64,현대차,산업재,물류운송
2026.06.22 14:42 장중,한국항공우주,146115,149900,2.32,KAI,산업재,방산
2026.06.22 14:42 장중,현대건설,142758,128200,-0.31,현대차,산업재,건설
2026.06.22 14:42 장중,에이피알,139457,372500,-3.37,에이피알,필수소비재,화장품
2026.06.22 14:42 장중,KT,133067,52800,-0.94,KT,커뮤니케이션서비스,통신
2026.06.22 14:42 장중,한국금융지주,123433,221500,-4.11,한국투자금융,금융,금융지주
2026.06.22 14:42 장중,LS,122304,392000,-4.39,LS,산업재,지주
2026.06.22 14:42 장중,S-Oil,119563,106200,0.85,S-Oil,에너지,정유
2026.06.22 14:42 장중,NH투자증권,108507,30450,-4.84,NH,금융,증권
2026.06.22 14:42 장중,크래프톤,102655,222500,-7.87,크래프톤,커뮤니케이션서비스,게임
2026.06.22 14:42 장중,삼성에피스홀딩스,101772,409000,-4.66,삼성,산업재,지주
2026.06.22 14:42 장중,삼성증권,101534,113700,-4.37,삼성,금융,증권
2026.06.22 14:42 장중,카카오뱅크,101388,21250,-4.06,카카오,금융,은행
2026.06.22 14:42 장중,대한항공,99788,27100,-3.04,한진,산업재,물류운송
2026.06.22 14:42 장중,삼성E&A,97706,49850,2.47,삼성,산업재,건설
2026.06.22 14:42 장중,HD현대마린솔루션,94599,211000,-6.22,HD현대,산업재,조선
2026.06.22 14:42 장중,포스코인터내셔널,93239,53000,-3.64,포스코,산업재,상사
2026.06.22 14:42 장중,DB손해보험,92748,141600,-2.28,DB,금융,보험
2026.06.22 14:42 장중,하이브,91808,213000,-4.7,하이브,커뮤니케이션서비스,엔터테인먼트
2026.06.22 14:42 장중,대우건설,89783,21850,2.82,중흥,산업재,건설
2026.06.22 14:42 장중,키움증권,87734,334500,-3.32,다우키움,금융,증권
2026.06.22 14:42 장중,LG씨엔에스,86519,89300,4.08,LG,IT,IT서비스
2026.06.22 14:42 장중,이수페타시스,85962,117100,1.74,이수,IT,전자부품
2026.06.22 14:42 장중,삼양식품,80980,1075000,-2.54,삼양,필수소비재,식품
2026.06.22 14:42 장중,한국타이어앤테크놀로지,80457,64950,-2.62,한국앤컴퍼니,자유소비재,자동차
2026.06.22 14:42 장중,한화,80450,114100,-0.95,한화,산업재,지주
2026.06.22 14:42 장중,한진칼,76443,114500,-5.45,한진,산업재,지주
2026.06.22 14:42 장중,DB하이텍,73914,169900,8.84,,,
2026.06.22 14:42 장중,대한전선,72517,37000,-3.27,호반,산업재,전력기기
2026.06.22 14:42 장중,산일전기,69498,227000,-3.61,산일전기,산업재,전력기기
2026.06.22 14:42 장중,SK바이오팜,66331,84700,-2.64,SK,헬스케어,바이오
2026.06.22 14:42 장중,신세계,66305,702000,-1.27,신세계,자유소비재,유통
2026.06.22 14:42 장중,한화솔루션,65405,38050,0.0,한화,소재,화학
2026.06.22 14:42 장중,LG디스플레이,64850,12970,-4.42,LG,IT,디스플레이
2026.06.22 14:42 장중,두산로보틱스,64820,100000,-1.77,두산,산업재,로봇산업
2026.06.22 14:42 장중,HD건설기계,63401,132300,-3.22,,,
2026.06.22 14:42 장중,GS,62519,67300,-3.86,GS,산업재,지주
