기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.28 장마감,삼성전자,12978738,222000,-1.11,삼성,IT,반도체
2026.04.28 장마감,SK하이닉스,9265131,1300000,0.62,SK,IT,반도체
2026.04.28 장마감,현대차,1136406,555000,5.92,현대차,자유소비재,자동차
2026.04.28 장마감,LG에너지솔루션,1104480,472000,1.72,LG,소재,배터리
2026.04.28 장마감,SK스퀘어,1070183,811000,2.79,SK,산업재,지주
2026.04.28 장마감,두산에너빌리티,818637,127800,-0.85,두산,산업재,전력기기
2026.04.28 장마감,한화에어로스페이스,719309,1395000,-4.06,한화,산업재,방산
2026.04.28 장마감,HD현대중공업,700091,667000,-0.89,HD현대,산업재,조선
2026.04.28 장마감,삼성바이오로직스,696216,1504000,-0.33,삼성,헬스케어,바이오
2026.04.28 장마감,삼성전기,626680,839000,5.67,삼성,IT,전자부품
2026.04.28 장마감,기아,607483,155600,1.97,현대차,자유소비재,자동차
2026.04.28 장마감,KB금융,592087,158800,0.89,KB금융,금융,은행
2026.04.28 장마감,삼성SDI,547982,680000,7.09,삼성,소재,배터리
2026.04.28 장마감,삼성생명,504000,252000,0.8,삼성,금융,보험
2026.04.28 장마감,삼성물산,501913,309500,-0.8,삼성,산업재,상사
2026.04.28 장마감,신한지주,474180,99900,0.2,신한금융,금융,은행
2026.04.28 장마감,셀트리온,459412,207000,1.47,셀트리온,헬스케어,바이오
2026.04.28 장마감,HD현대일렉트릭,446264,1238000,-5.21,HD현대,산업재,전력기기
2026.04.28 장마감,한화오션,410288,133900,0.3,한화,산업재,조선
2026.04.28 장마감,현대모비스,405575,447000,3.35,현대차,자유소비재,자동차부품
2026.04.28 장마감,LS ELECTRIC,392250,261500,2.35,LS,산업재,전력기기
2026.04.28 장마감,미래에셋증권,383303,68500,-0.29,미래에셋,금융,증권
2026.04.28 장마감,효성중공업,370744,3976000,0.89,효성,산업재,전력기기
2026.04.28 장마감,POSCO홀딩스,369662,466500,11.74,포스코,소재,철강
2026.04.28 장마감,한미반도체,349796,367000,-1.74,한미반도체,IT,반도체장비
2026.04.28 장마감,하나금융지주,348447,127000,2.42,하나금융,금융,은행
2026.04.28 장마감,NAVER,344292,219500,2.09,NAVER,커뮤니케이션서비스,플랫폼
2026.04.28 장마감,고려아연,339603,1627000,-0.91,영풍,소재,금속소재
2026.04.28 장마감,HD한국조선해양,331572,468500,-2.19,HD현대,산업재,조선
2026.04.28 장마감,SK,300161,414000,0.49,SK,산업재,지주
2026.04.28 장마감,삼성중공업,293480,33350,-0.3,삼성,산업재,조선
2026.04.28 장마감,한국전력,286958,44700,-2.51,한국전력,유틸리티,전력
