기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.09.03 장마감,삼성전자,14615697,250000,-0.2,삼성,IT,반도체
2026.09.03 장마감,SK하이닉스,11658658,1596000,-1.05,SK,IT,반도체
2026.09.03 장마감,SK스퀘어,1294174,981000,-0.1,SK,산업재,지주
2026.09.03 장마감,삼성전기,1006871,1348000,-3.71,삼성,IT,전자부품
2026.09.03 장마감,LG에너지솔루션,855270,365500,5.18,LG,소재,배터리
2026.09.03 장마감,현대차,785246,383500,1.46,현대차,자유소비재,자동차
2026.09.03 장마감,삼성바이오로직스,683717,1477000,-1.6,삼성,헬스케어,바이오
2026.09.03 장마감,KB금융,630989,177900,5.2,KB금융,금융,은행
2026.09.03 장마감,삼성생명,606000,303000,3.06,삼성,금융,보험
2026.09.03 장마감,삼성물산,603263,372000,-0.27,삼성,산업재,상사
2026.09.03 장마감,한화에어로스페이스,539869,1047000,2.15,한화,산업재,방산
2026.09.03 장마감,신한지주,537521,114500,3.62,신한금융,금융,은행
2026.09.03 장마감,두산에너빌리티,507324,79200,3.39,두산,산업재,전력기기
2026.09.03 장마감,기아,497386,127400,2.41,현대차,자유소비재,자동차
2026.09.03 장마감,HD현대중공업,456581,435000,3.08,HD현대,산업재,조선
2026.09.03 장마감,셀트리온,435227,187100,0.43,셀트리온,헬스케어,바이오
2026.09.03 장마감,삼성SDI,434356,539000,0.19,삼성,소재,배터리
2026.09.03 장마감,SK,395140,545000,0.0,SK,산업재,지주
2026.09.03 장마감,하나금융지주,382743,139500,3.41,하나금융,금융,은행
2026.09.03 장마감,현대모비스,380390,423500,1.93,현대차,자유소비재,자동차부품
2026.09.03 장마감,LG전자,325281,199700,-0.4,LG,자유소비재,가전
2026.09.03 장마감,NAVER,315559,207500,-0.72,NAVER,커뮤니케이션서비스,플랫폼
2026.09.03 장마감,삼성화재,313425,702000,6.85,삼성,금융,보험
2026.09.03 장마감,LS ELECTRIC,288150,192100,-1.84,LS,산업재,전력기기
2026.09.03 장마감,POSCO홀딩스,271006,342000,3.64,포스코,소재,철강
2026.09.03 장마감,한화오션,265048,86500,5.49,한화,산업재,조선
2026.09.03 장마감,고려아연,255485,1224000,0.66,영풍,소재,금속소재
2026.09.03 장마감,우리금융지주,255297,34650,0.43,우리금융,금융,은행
2026.09.03 장마감,HD현대일렉트릭,254493,706000,-0.7,HD현대,산업재,전력기기
2026.09.03 장마감,효성중공업,254094,2725000,-1.45,효성,산업재,전력기기
2026.09.03 장마감,HD한국조선해양,243460,344000,4.4,HD현대,산업재,조선
2026.09.03 장마감,메리츠금융지주,229098,136900,5.47,메리츠,금융,금융지주
2026.09.03 장마감,SK이노베이션,221121,130800,-0.53,SK,에너지,정유
2026.09.03 장마감,한국전력,208317,32450,3.84,한국전력,유틸리티,전력
2026.09.03 장마감,LG화학,202600,287000,6.69,LG,소재,화학
2026.09.03 장마감,HMM,201381,21350,2.64,HMM,산업재,물류운송
2026.09.03 장마감,한미반도체,200632,210500,-1.41,한미반도체,IT,반도체장비
2026.09.03 장마감,SK텔레콤,191163,89000,-2.63,SK,커뮤니케이션서비스,통신
2026.09.03 장마감,삼성중공업,190520,21650,8.58,삼성,산업재,조선
2026.09.03 장마감,두산,182181,1125000,0.36,두산,산업재,지주
2026.09.03 장마감,KT&G,181357,174700,0.17,KT&G,필수소비재,기호품
2026.09.03 장마감,미래에셋증권,180283,33200,0.61,미래에셋,금융,증권
2026.09.03 장마감,LG,178860,118300,-0.17,LG,산업재,지주
2026.09.03 장마감,삼성에스디에스,174874,226000,-3.0,삼성,IT,IT서비스
