기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.06.22 15:05 장중,SK하이닉스,20689750,2903000,5.03,SK,IT,반도체
2026.06.22 15:05 장중,삼성전자,20651979,353250,-0.21,삼성,IT,반도체
2026.06.22 15:05 장중,SK스퀘어,2585065,1959000,10.06,SK,산업재,지주
2026.06.22 15:05 장중,삼성전기,1670151,2236000,-1.5,삼성,IT,전자부품
2026.06.22 15:05 장중,현대차,1189643,581000,-5.22,현대차,자유소비재,자동차
2026.06.22 15:05 장중,삼성생명,907000,453500,-8.75,삼성,금융,보험
2026.06.22 15:05 장중,LG에너지솔루션,905580,387000,-4.33,LG,소재,배터리
2026.06.22 15:05 장중,삼성물산,862732,532000,8.24,삼성,산업재,상사
2026.06.22 15:05 장중,HD현대중공업,670702,639000,-4.2,HD현대,산업재,조선
2026.06.22 15:05 장중,두산에너빌리티,605971,94600,-3.37,두산,산업재,전력기기
2026.06.22 15:05 장중,삼성바이오로직스,598079,1292000,-5.97,삼성,헬스케어,바이오
2026.06.22 15:05 장중,기아,591476,151500,-2.19,현대차,자유소비재,자동차
2026.06.22 15:05 장중,한화에어로스페이스,586276,1137000,1.34,한화,산업재,방산
2026.06.22 15:05 장중,KB금융,556150,156800,-0.95,KB금융,금융,은행
2026.06.22 15:05 장중,SK,526370,726000,0.28,SK,산업재,지주
2026.06.22 15:05 장중,현대모비스,518083,571000,-6.7,현대차,자유소비재,자동차부품
2026.06.22 15:05 장중,신한지주,464687,97900,-2.97,신한금융,금융,은행
2026.06.22 15:05 장중,삼성SDI,431133,535000,-3.6,삼성,소재,배터리
2026.06.22 15:05 장중,HD현대일렉트릭,375611,1042000,-3.34,HD현대,산업재,전력기기
2026.06.22 15:05 장중,셀트리온,370793,167300,-1.76,셀트리온,헬스케어,바이오
2026.06.22 15:05 장중,LG전자,370563,227500,7.57,LG,자유소비재,가전
2026.06.22 15:05 장중,LS ELECTRIC,369750,246500,-4.83,LS,산업재,전력기기
2026.06.22 15:05 장중,효성중공업,360487,3866000,0.29,효성,산업재,전력기기
2026.06.22 15:05 장중,한화오션,357584,116700,-9.11,한화,산업재,조선
2026.06.22 15:05 장중,NAVER,350644,223500,-2.61,NAVER,커뮤니케이션서비스,플랫폼
2026.06.22 15:05 장중,하나금융지주,327046,119200,-3.48,하나금융,금융,은행
2026.06.22 15:05 장중,삼성화재,304496,682000,-2.57,삼성,금융,보험
2026.06.22 15:05 장중,한미반도체,285460,299500,1.53,한미반도체,IT,반도체장비
2026.06.22 15:05 장중,HD한국조선해양,282739,399500,-4.65,HD현대,산업재,조선
2026.06.22 15:05 장중,POSCO홀딩스,274968,347000,-2.66,포스코,소재,철강
2026.06.22 15:05 장중,LG이노텍,268148,1133000,-1.05,LG,IT,전자부품
2026.06.22 15:05 장중,두산,267522,1652000,1.29,두산,산업재,지주
2026.06.22 15:05 장중,미래에셋증권,258800,46250,-5.13,미래에셋,금융,증권
2026.06.22 15:05 장중,한국전력,246514,38400,1.32,한국전력,유틸리티,전력
2026.06.22 15:05 장중,고려아연,240457,1152000,-3.36,영풍,소재,금속소재
2026.06.22 15:05 장중,삼성중공업,231880,26350,-4.36,삼성,산업재,조선
2026.06.22 15:05 장중,LG화학,228719,324000,-4.14,LG,소재,화학
2026.06.22 15:05 장중,현대로템,224287,205500,-0.72,현대차,산업재,방산
2026.06.22 15:05 장중,우리금융지주,220223,30000,-3.38,우리금융,금융,은행
2026.06.22 15:05 장중,SK텔레콤,200399,93300,-1.69,SK,커뮤니케이션서비스,통신
2026.06.22 15:05 장중,LIG디펜스앤에어로스페이스,187000,850000,-0.23,,,
2026.06.22 15:05 장중,HMM,184214,19530,-3.08,HMM,산업재,물류운송
