기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.16 장마감,삼성전자,12715656,217500,3.08,삼성,IT,반도체
2026.04.16 장마감,SK하이닉스,8231712,1155000,1.67,SK,IT,반도체
2026.04.16 장마감,현대차,1093406,534000,5.12,현대차,자유소비재,자동차
2026.04.16 장마감,LG에너지솔루션,973440,416000,1.96,LG,소재,배터리
2026.04.16 장마감,SK스퀘어,910513,690000,3.76,SK,산업재,지주
2026.04.16 장마감,한화에어로스페이스,783248,1519000,0.66,한화,산업재,방산
2026.04.16 장마감,삼성바이오로직스,748062,1616000,0.87,삼성,헬스케어,바이오
2026.04.16 장마감,두산에너빌리티,709742,110800,6.33,두산,산업재,전력기기
2026.04.16 장마감,기아,616462,157900,4.22,현대차,자유소비재,자동차
2026.04.16 장마감,KB금융,605136,162300,2.59,KB금융,금융,은행
2026.04.16 장마감,HD현대중공업,517984,493500,4.0,HD현대,산업재,조선
2026.04.16 장마감,삼성생명,516000,258000,0.0,삼성,금융,보험
2026.04.16 장마감,삼성물산,496237,306000,-0.49,삼성,산업재,상사
2026.04.16 장마감,삼성전기,477293,639000,4.07,삼성,IT,전자부품
2026.04.16 장마감,신한지주,474180,99900,0.1,신한금융,금융,은행
2026.04.16 장마감,셀트리온,463851,209000,3.47,셀트리온,헬스케어,바이오
2026.04.16 장마감,한화오션,404159,131900,4.85,한화,산업재,조선
2026.04.16 장마감,미래에셋증권,395941,71300,2.3,미래에셋,금융,증권
2026.04.16 장마감,HD현대일렉트릭,391111,1085000,3.33,HD현대,산업재,전력기기
2026.04.16 장마감,현대모비스,387428,427000,2.77,현대차,자유소비재,자동차부품
2026.04.16 장마감,삼성SDI,385602,478500,1.59,삼성,소재,배터리
2026.04.16 장마감,고려아연,353588,1694000,2.05,영풍,소재,금속소재
2026.04.16 장마감,NAVER,342723,218500,3.55,NAVER,커뮤니케이션서비스,플랫폼
2026.04.16 장마감,하나금융지주,340949,122500,1.16,하나금융,금융,은행
2026.04.16 장마감,한국전력,294020,45800,3.27,한국전력,유틸리티,전력
2026.04.16 장마감,POSCO홀딩스,293194,370000,0.54,포스코,소재,철강
2026.04.16 장마감,HD한국조선해양,288754,408000,1.62,HD현대,산업재,조선
2026.04.16 장마감,LS ELECTRIC,282900,188600,0.96,LS,산업재,전력기기
2026.04.16 장마감,효성중공업,278804,2990000,0.84,효성,산업재,전력기기
2026.04.16 장마감,한미반도체,278312,292000,-1.02,한미반도체,IT,반도체장비
2026.04.16 장마감,SK,268985,371000,0.41,SK,산업재,지주
2026.04.16 장마감,우리금융지주,261698,35650,0.85,우리금융,금융,은행
2026.04.16 장마감,삼성중공업,252560,28700,2.14,삼성,산업재,조선
2026.04.16 장마감,LG화학,252368,357500,0.99,LG,소재,화학
2026.04.16 장마감,한화시스템,248996,131800,0.23,한화,산업재,방산
2026.04.16 장마감,현대로템,234656,215000,2.38,현대차,산업재,방산
2026.04.16 장마감,삼성화재,225455,490000,0.82,삼성,금융,보험
2026.04.16 장마감,카카오,224158,50600,2.02,카카오,커뮤니케이션서비스,플랫폼
2026.04.16 장마감,두산,216188,1335000,-1.69,두산,산업재,지주
2026.04.16 장마감,SK이노베이션,213852,126500,4.03,SK,에너지,정유
2026.04.16 장마감,SK텔레콤,205984,95900,-2.24,SK,커뮤니케이션서비스,통신
2026.04.16 장마감,LG전자,205237,126000,3.11,LG,자유소비재,가전
2026.04.16 장마감,HD현대,204592,259000,1.57,HD현대,산업재,지주
2026.04.16 장마감,메리츠금융지주,200943,118900,1.36,메리츠,금융,금융지주
2026.04.16 장마감,HMM,199966,21200,0.47,HMM,산업재,물류운송
2026.04.16 장마감,현대건설,199884,179500,0.22,현대차,산업재,건설
2026.04.16 장마감,포스코퓨처엠,198795,223500,2.76,포스코,소재,배터리
2026.04.16 장마감,KT&G,196097,171000,0.35,KT&G,필수소비재,기호품
2026.04.16 장마감,LIG디펜스앤에어로스페이스,194260,883000,-1.12,,,
2026.04.16 장마감,한국항공우주,185105,189900,-0.05,KAI,산업재,방산
2026.04.16 장마감,기업은행,182212,22850,1.78,IBK,금융,은행
2026.04.16 장마감,현대글로비스,171750,229000,3.85,현대차,산업재,물류운송
2026.04.16 장마감,KT,160286,63600,-1.24,KT,커뮤니케이션서비스,통신
2026.04.16 장마감,에이피알,155181,414500,0.36,에이피알,필수소비재,화장품
2026.04.16 장마감,삼성에피스홀딩스,151538,609000,0.33,삼성,산업재,지주
2026.04.16 장마감,삼성에스디에스,147792,191000,6.94,삼성,IT,IT서비스
2026.04.16 장마감,LG,144660,93800,0.54,LG,산업재,지주
2026.04.16 장마감,한국금융지주,143216,257000,0.78,한국투자금융,금융,금융지주
2026.04.16 장마감,S-Oil,132960,118100,0.51,S-Oil,에너지,정유
2026.04.16 장마감,포스코인터내셔널,128072,72800,0.14,포스코,산업재,상사
2026.04.16 장마감,NH투자증권,125433,35200,-0.42,NH,금융,증권
2026.04.16 장마감,카카오뱅크,122381,25650,0.59,카카오,금융,은행
2026.04.16 장마감,크래프톤,121597,256500,5.12,크래프톤,커뮤니케이션서비스,게임
2026.04.16 장마감,키움증권,120443,459500,-1.39,다우키움,금융,증권
2026.04.16 장마감,현대오토에버,119843,437000,5.05,현대차,IT,IT서비스
2026.04.16 장마감,DB손해보험,117953,170000,3.16,DB,금융,보험
2026.04.16 장마감,대우건설,117520,28600,0.35,중흥,산업재,건설
2026.04.16 장마감,하이브,115514,268000,4.89,하이브,커뮤니케이션서비스,엔터테인먼트
2026.04.16 장마감,LS,104208,334000,-2.77,LS,산업재,지주
2026.04.16 장마감,삼양식품,103127,1369000,6.87,삼양,필수소비재,식품
2026.04.16 장마감,한화,100145,133600,5.45,한화,산업재,지주
2026.04.16 장마감,삼성E&A,98784,50400,-3.82,삼성,산업재,건설
2026.04.16 장마감,삼성증권,98766,110600,-0.45,삼성,금융,증권
2026.04.16 장마감,대한항공,92792,25200,1.61,한진,산업재,물류운송
2026.04.16 장마감,이수페타시스,90073,122700,-0.41,이수,IT,전자부품
2026.04.16 장마감,LG이노텍,89698,379000,-1.04,LG,IT,전자부품
2026.04.16 장마감,SK바이오팜,83325,106400,0.66,SK,헬스케어,바이오
2026.04.16 장마감,HD현대마린솔루션,81503,181800,-1.41,HD현대,산업재,조선
2026.04.16 장마감,대한전선,78494,42100,2.06,호반,산업재,전력기기
2026.04.16 장마감,한진칼,78245,117200,2.54,한진,산업재,지주
2026.04.16 장마감,아모레퍼시픽,77912,133200,2.07,아모레퍼시픽,필수소비재,화장품
2026.04.16 장마감,유한양행,77816,97700,0.51,유한,헬스케어,바이오
2026.04.16 장마감,한화솔루션,76148,44300,4.48,한화,소재,화학
2026.04.16 장마감,카카오페이,75196,55600,2.21,카카오,금융,핀테크
2026.04.16 장마감,한국타이어앤테크놀로지,74821,60400,-0.82,한국앤컴퍼니,자유소비재,자동차
2026.04.16 장마감,LG유플러스,73630,17130,-1.44,LG,커뮤니케이션서비스,통신
2026.04.16 장마감,한전기술,72274,189100,5.94,한국전력,산업재,전력기기
2026.04.16 장마감,LG디스플레이,69150,13830,1.69,LG,IT,디스플레이
2026.04.16 장마감,엘앤에프,68351,169500,-0.64,엘앤에프,소재,배터리
2026.04.16 장마감,GS,67828,73000,0.97,GS,산업재,지주
2026.04.16 장마감,두산밥캣,67674,70600,2.47,두산,산업재,건설기계
2026.04.16 장마감,한미약품,67642,528000,3.13,한미,헬스케어,바이오
2026.04.16 장마감,LG씨엔에스,65010,67100,2.13,LG,IT,IT서비스
2026.04.16 장마감,삼성카드,63375,54700,0.74,삼성,금융,카드
2026.04.16 장마감,CJ,62293,213500,4.15,CJ,산업재,지주
2026.04.16 장마감,두산로보틱스,60996,94100,0.86,두산,산업재,로봇산업
2026.04.16 장마감,BNK금융지주,59428,19150,1.38,BNK,금융,은행
2026.04.16 장마감,코웨이,58949,83300,1.46,넷마블,자유소비재,생활가전/렌탈
2026.04.16 장마감,JB금융지주,58453,31050,0.98,JB금융,금융,은행
2026.04.16 장마감,산일전기,57864,189000,-2.73,산일전기,산업재,전력기기
