기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.03.31 13:39 장중,삼성전자,10021947,169300,-3.97,삼성,IT,반도체
2026.03.31 13:39 장중,SK하이닉스,5844159,820000,-6.07,SK,IT,반도체
2026.03.31 13:39 장중,LG에너지솔루션,936000,400000,-2.44,LG,소재,배터리
2026.03.31 13:39 장중,현대차,922434,450500,-4.05,현대차,자유소비재,자동차
2026.03.31 13:39 장중,삼성바이오로직스,710566,1535000,0.33,삼성,헬스케어,바이오
2026.03.31 13:39 장중,한화에어로스페이스,632167,1226000,-6.27,한화,산업재,방산
2026.03.31 13:39 장중,SK스퀘어,621470,470500,-7.75,SK,산업재,지주
2026.03.31 13:39 장중,두산에너빌리티,593160,92600,-1.7,두산,산업재,전력기기
2026.03.31 13:39 장중,기아,569613,145900,-3.7,현대차,자유소비재,자동차
2026.03.31 13:39 장중,KB금융,535040,143500,-1.64,KB금융,금융,은행
2026.03.31 13:39 장중,HD현대중공업,494367,471000,-1.87,HD현대,산업재,조선
2026.03.31 13:39 장중,셀트리온,460017,199100,-1.19,셀트리온,헬스케어,바이오
2026.03.31 13:39 장중,삼성생명,421500,210750,-3.99,삼성,금융,보험
2026.03.31 13:39 장중,신한지주,420544,88600,-2.1,신한금융,금융,은행
2026.03.31 13:39 장중,삼성물산,411098,253500,-2.31,삼성,산업재,상사
2026.03.31 13:39 장중,한화오션,371373,121200,2.54,한화,산업재,조선
2026.03.31 13:39 장중,현대모비스,345691,381000,-4.27,현대차,자유소비재,자동차부품
2026.03.31 13:39 장중,미래에셋증권,342630,61700,-1.59,미래에셋,금융,증권
2026.03.31 13:39 장중,삼성SDI,334027,414500,0.48,삼성,소재,배터리
2026.03.31 13:39 장중,NAVER,316058,201500,-2.66,NAVER,커뮤니케이션서비스,플랫폼
2026.03.31 13:39 장중,삼성전기,305124,408500,-4.78,삼성,IT,전자부품
2026.03.31 13:39 장중,HD현대일렉트릭,301715,837000,-4.01,HD현대,산업재,전력기기
2026.03.31 13:39 장중,하나금융지주,298644,107300,0.09,하나금융,금융,은행
2026.03.31 13:39 장중,고려아연,297022,1423000,-3.72,영풍,소재,금속소재
2026.03.31 13:39 장중,POSCO홀딩스,272744,337000,-1.75,포스코,소재,철강
2026.03.31 13:39 장중,한국전력,270588,42150,-0.12,한국전력,유틸리티,전력
2026.03.31 13:39 장중,HD한국조선해양,243813,344500,-0.72,HD현대,산업재,조선
2026.03.31 13:39 장중,한미반도체,243046,255000,-2.11,한미반도체,IT,반도체장비
2026.03.31 13:39 장중,우리금융지주,236373,32200,-0.77,우리금융,금융,은행
2026.03.31 13:39 장중,효성중공업,232927,2498000,-0.2,효성,산업재,전력기기
2026.03.31 13:39 장중,SK,219321,302500,-6.78,SK,산업재,지주
2026.03.31 13:39 장중,LS ELECTRIC,217800,726000,-6.32,LS,산업재,전력기기
2026.03.31 13:39 장중,한화시스템,217068,114900,-4.81,한화,산업재,방산
2026.03.31 13:39 장중,삼성중공업,216700,24625,0.51,삼성,산업재,조선
2026.03.31 13:39 장중,LG화학,213895,303000,-5.9,LG,소재,화학
2026.03.31 13:39 장중,카카오,203894,46050,-2.23,카카오,커뮤니케이션서비스,플랫폼
2026.03.31 13:39 장중,삼성화재,203599,442500,-0.67,삼성,금융,보험
2026.03.31 13:39 장중,메리츠금융지주,189788,112300,-1.4,메리츠,금융,금융지주
2026.03.31 13:39 장중,HD현대,188793,239000,-2.85,HD현대,산업재,지주
2026.03.31 13:39 장중,현대로템,186852,171200,-4.89,현대차,산업재,방산
2026.03.31 13:39 장중,SK이노베이션,185620,109800,-3.17,SK,에너지,정유
