기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.06.22 15:04 장중,SK하이닉스,20654115,2898000,4.85,SK,IT,반도체
2026.06.22 15:04 장중,삼성전자,20637363,353000,-0.28,삼성,IT,반도체
2026.06.22 15:04 장중,SK스퀘어,2577147,1953000,9.72,SK,산업재,지주
2026.06.22 15:04 장중,삼성전기,1668657,2234000,-1.59,삼성,IT,전자부품
2026.06.22 15:04 장중,현대차,1191690,582000,-5.06,현대차,자유소비재,자동차
2026.06.22 15:04 장중,삼성생명,907000,453500,-8.75,삼성,금융,보험
2026.06.22 15:04 장중,LG에너지솔루션,903240,386000,-4.57,LG,소재,배터리
2026.06.22 15:04 장중,삼성물산,861110,531000,8.04,삼성,산업재,상사
2026.06.22 15:04 장중,HD현대중공업,668603,637000,-4.5,HD현대,산업재,조선
2026.06.22 15:04 장중,두산에너빌리티,604690,94400,-3.58,두산,산업재,전력기기
2026.06.22 15:04 장중,삼성바이오로직스,597153,1290000,-6.11,삼성,헬스케어,바이오
2026.06.22 15:04 장중,기아,591476,151500,-2.19,현대차,자유소비재,자동차
2026.06.22 15:04 장중,한화에어로스페이스,586276,1137000,1.34,한화,산업재,방산
2026.06.22 15:04 장중,KB금융,556505,156900,-0.88,KB금융,금융,은행
2026.06.22 15:04 장중,SK,526370,726000,0.28,SK,산업재,지주
2026.06.22 15:04 장중,현대모비스,518083,571000,-6.7,현대차,자유소비재,자동차부품
2026.06.22 15:04 장중,신한지주,464687,97900,-2.97,신한금융,금융,은행
2026.06.22 15:04 장중,삼성SDI,430327,534000,-3.78,삼성,소재,배터리
2026.06.22 15:04 장중,HD현대일렉트릭,375251,1041000,-3.43,HD현대,산업재,전력기기
2026.06.22 15:04 장중,셀트리온,370571,167200,-1.82,셀트리온,헬스케어,바이오
2026.06.22 15:04 장중,LS ELECTRIC,369750,246500,-4.83,LS,산업재,전력기기
2026.06.22 15:04 장중,LG전자,369748,227000,7.33,LG,자유소비재,가전
2026.06.22 15:04 장중,효성중공업,360580,3867000,0.31,효성,산업재,전력기기
2026.06.22 15:04 장중,한화오션,357891,116800,-9.03,한화,산업재,조선
2026.06.22 15:04 장중,NAVER,349859,223000,-2.83,NAVER,커뮤니케이션서비스,플랫폼
2026.06.22 15:04 장중,하나금융지주,327046,119200,-3.48,하나금융,금융,은행
2026.06.22 15:04 장중,삼성화재,304496,682000,-2.57,삼성,금융,보험
2026.06.22 15:04 장중,한미반도체,284983,299000,1.36,한미반도체,IT,반도체장비
2026.06.22 15:04 장중,HD한국조선해양,282739,399500,-4.65,HD현대,산업재,조선
2026.06.22 15:04 장중,POSCO홀딩스,274968,347000,-2.66,포스코,소재,철강
2026.06.22 15:04 장중,LG이노텍,267675,1131000,-1.22,LG,IT,전자부품
2026.06.22 15:04 장중,두산,267198,1650000,1.16,두산,산업재,지주
2026.06.22 15:04 장중,미래에셋증권,258520,46200,-5.23,미래에셋,금융,증권
2026.06.22 15:04 장중,한국전력,245872,38300,1.06,한국전력,유틸리티,전력
2026.06.22 15:04 장중,고려아연,240039,1150000,-3.52,영풍,소재,금속소재
2026.06.22 15:04 장중,삼성중공업,231880,26350,-4.36,삼성,산업재,조선
2026.06.22 15:04 장중,LG화학,228366,323500,-4.29,LG,소재,화학
2026.06.22 15:04 장중,현대로템,224287,205500,-0.72,현대차,산업재,방산
2026.06.22 15:04 장중,우리금융지주,220223,30000,-3.38,우리금융,금융,은행
2026.06.22 15:04 장중,SK텔레콤,200614,93400,-1.58,SK,커뮤니케이션서비스,통신
2026.06.22 15:04 장중,LIG디펜스앤에어로스페이스,186780,849000,-0.35,,,
2026.06.22 15:04 장중,HMM,184026,19510,-3.18,HMM,산업재,물류운송
2026.06.22 15:04 장중,KT&G,181253,174600,-3.0,KT&G,필수소비재,기호품
2026.06.22 15:04 장중,HD현대,177339,224500,-2.6,HD현대,산업재,지주
2026.06.22 15:04 장중,메리츠금융지주,176886,105700,-2.22,메리츠,금융,금융지주
2026.06.22 15:04 장중,현대오토에버,171674,626000,-5.44,현대차,IT,IT서비스
2026.06.22 15:04 장중,포스코퓨처엠,170599,191800,-3.86,포스코,소재,배터리
2026.06.22 15:04 장중,한화시스템,170216,90100,-1.1,한화,산업재,방산
2026.06.22 15:04 장중,SK이노베이션,169560,100300,-2.05,SK,에너지,정유
2026.06.22 15:04 장중,LG,166009,109800,0.83,LG,산업재,지주
2026.06.22 15:04 장중,기업은행,164270,20600,-3.96,IBK,금융,은행
2026.06.22 15:04 장중,카카오,163594,36950,-2.12,카카오,커뮤니케이션서비스,플랫폼
2026.06.22 15:04 장중,삼성에스디에스,162493,210000,-0.94,삼성,IT,IT서비스
2026.06.22 15:04 장중,현대글로비스,154125,205500,-7.64,현대차,산업재,물류운송
2026.06.22 15:04 장중,한국항공우주,146213,150000,2.39,KAI,산업재,방산
2026.06.22 15:04 장중,현대건설,141979,127500,-0.86,현대차,산업재,건설
2026.06.22 15:04 장중,에이피알,139083,371500,-3.63,에이피알,필수소비재,화장품
2026.06.22 15:04 장중,KT,132311,52500,-1.5,KT,커뮤니케이션서비스,통신
2026.06.22 15:04 장중,한국금융지주,123433,221500,-4.11,한국투자금융,금융,금융지주
2026.06.22 15:04 장중,LS,122616,393000,-4.15,LS,산업재,지주
2026.06.22 15:04 장중,S-Oil,119788,106400,1.04,S-Oil,에너지,정유
2026.06.22 15:04 장중,NH투자증권,108507,30450,-4.84,NH,금융,증권
