기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.20 장마감,삼성전자,12540268,214500,-0.69,삼성,IT,반도체
2026.04.20 장마감,SK하이닉스,8310110,1166000,3.37,SK,IT,반도체
2026.04.20 장마감,현대차,1079073,527000,-2.04,현대차,자유소비재,자동차
2026.04.20 장마감,LG에너지솔루션,1003860,429000,2.63,LG,소재,배터리
2026.04.20 장마감,SK스퀘어,925028,701000,2.79,SK,산업재,지주
2026.04.20 장마감,삼성바이오로직스,742970,1605000,0.25,삼성,헬스케어,바이오
2026.04.20 장마감,한화에어로스페이스,734778,1425000,0.14,한화,산업재,방산
2026.04.20 장마감,두산에너빌리티,711023,111000,2.3,두산,산업재,전력기기
2026.04.20 장마감,기아,614510,157400,-1.13,현대차,자유소비재,자동차
2026.04.20 장마감,KB금융,599916,160900,-0.86,KB금융,금융,은행
2026.04.20 장마감,HD현대중공업,549997,524000,1.95,HD현대,산업재,조선
2026.04.20 장마감,삼성전기,507917,680000,0.15,삼성,IT,전자부품
2026.04.20 장마감,삼성생명,507000,253500,0.0,삼성,금융,보험
2026.04.20 장마감,삼성물산,486507,300000,-0.5,삼성,산업재,상사
2026.04.20 장마감,신한지주,474654,100000,0.4,신한금융,금융,은행
2026.04.20 장마감,셀트리온,456083,205500,-0.96,셀트리온,헬스케어,바이오
2026.04.20 장마감,삼성SDI,433550,538000,4.87,삼성,소재,배터리
2026.04.20 장마감,한화오션,394354,128700,-1.0,한화,산업재,조선
2026.04.20 장마감,HD현대일렉트릭,391832,1087000,0.0,HD현대,산업재,전력기기
2026.04.20 장마감,미래에셋증권,383168,69000,-1.99,미래에셋,금융,증권
2026.04.20 장마감,현대모비스,381077,420000,-1.64,현대차,자유소비재,자동차부품
2026.04.20 장마감,고려아연,347535,1665000,-0.83,영풍,소재,금속소재
2026.04.20 장마감,하나금융지주,341506,122700,-0.65,하나금융,금융,은행
2026.04.20 장마감,NAVER,334880,213500,-1.39,NAVER,커뮤니케이션서비스,플랫폼
2026.04.20 장마감,POSCO홀딩스,308646,389500,1.17,포스코,소재,철강
2026.04.20 장마감,한국전력,295945,46100,0.44,한국전력,유틸리티,전력
2026.04.20 장마감,HD한국조선해양,292293,413000,-1.55,HD현대,산업재,조선
2026.04.20 장마감,효성중공업,280669,3010000,1.01,효성,산업재,전력기기
2026.04.20 장마감,LS ELECTRIC,276300,184200,-1.23,LS,산업재,전력기기
2026.04.20 장마감,한미반도체,273546,287000,0.17,한미반도체,IT,반도체장비
2026.04.20 장마감,SK,273335,377000,2.31,SK,산업재,지주
2026.04.20 장마감,우리금융지주,262432,35750,0.14,우리금융,금융,은행
2026.04.20 장마감,LG화학,258015,365500,1.53,LG,소재,화학
2026.04.20 장마감,삼성중공업,251240,28550,-1.72,삼성,산업재,조선
2026.04.20 장마감,한화시스템,246540,130500,0.77,한화,산업재,방산
2026.04.20 장마감,현대로템,238476,218500,1.16,현대차,산업재,방산
2026.04.20 장마감,두산,227847,1407000,5.79,두산,산업재,지주
2026.04.20 장마감,SK이노베이션,217740,128800,-0.46,SK,에너지,정유
2026.04.20 장마감,카카오,216406,48850,-2.3,카카오,커뮤니케이션서비스,플랫폼
2026.04.20 장마감,삼성화재,212299,475500,-0.94,삼성,금융,보험
2026.04.20 장마감,포스코퓨처엠,210358,236500,0.85,포스코,소재,배터리
2026.04.20 장마감,SK텔레콤,207272,96500,-1.83,SK,커뮤니케이션서비스,통신
2026.04.20 장마감,LG전자,202794,124500,0.24,LG,자유소비재,가전
2026.04.20 장마감,LIG디펜스앤에어로스페이스,202620,921000,5.14,,,
2026.04.20 장마감,HD현대,201432,255000,-1.73,HD현대,산업재,지주
2026.04.20 장마감,HMM,198080,21000,-0.47,HMM,산업재,물류운송
2026.04.20 장마감,메리츠금융지주,196886,116500,-1.02,메리츠,금융,금융지주
2026.04.20 장마감,KT&G,196670,171500,0.12,KT&G,필수소비재,기호품
2026.04.20 장마감,현대건설,194093,174300,-1.53,현대차,산업재,건설
2026.04.20 장마감,한국항공우주,182083,186800,-0.85,KAI,산업재,방산
2026.04.20 장마감,기업은행,180218,22600,0.22,IBK,금융,은행
2026.04.20 장마감,현대글로비스,169500,226000,-0.66,현대차,산업재,물류운송
2026.04.20 장마감,KT,158270,62800,-1.72,KT,커뮤니케이션서비스,통신
2026.04.20 장마감,에이피알,155181,414500,-1.19,에이피알,필수소비재,화장품
2026.04.20 장마감,한국금융지주,145445,261000,1.56,한국투자금융,금융,금융지주
2026.04.20 장마감,LG,144197,93500,-1.37,LG,산업재,지주
2026.04.20 장마감,삼성에피스홀딩스,144073,579000,-2.03,삼성,산업재,지주
2026.04.20 장마감,삼성에스디에스,139125,179800,-1.48,삼성,IT,IT서비스
2026.04.20 장마감,포스코인터내셔널,135109,76800,2.67,포스코,산업재,상사
2026.04.20 장마감,S-Oil,130483,115900,-1.19,S-Oil,에너지,정유
2026.04.20 장마감,NH투자증권,125255,35150,-0.42,NH,금융,증권
2026.04.20 장마감,크래프톤,123967,261500,-0.76,크래프톤,커뮤니케이션서비스,게임
2026.04.20 장마감,카카오뱅크,119996,25150,-0.79,카카오,금융,은행
2026.04.20 장마감,DB손해보험,119757,172600,-0.4,DB,금융,보험
2026.04.20 장마감,키움증권,116118,443000,-1.12,다우키움,금융,증권
2026.04.20 장마감,현대오토에버,116003,423000,-2.08,현대차,IT,IT서비스
2026.04.20 장마감,대우건설,115465,28100,-2.09,중흥,산업재,건설
2026.04.20 장마감,하이브,109911,255000,-2.86,하이브,커뮤니케이션서비스,엔터테인먼트
2026.04.20 장마감,삼양식품,103730,1377000,0.07,삼양,필수소비재,식품
2026.04.20 장마감,LS,103584,332000,0.76,LS,산업재,지주
2026.04.20 장마감,이수페타시스,97854,133300,10.81,이수,IT,전자부품
2026.04.20 장마감,삼성증권,97516,109200,-0.73,삼성,금융,증권
2026.04.20 장마감,한화,97221,129700,-1.44,한화,산업재,지주
2026.04.20 장마감,LG이노텍,96917,409500,3.93,LG,IT,전자부품
2026.04.20 장마감,삼성E&A,96628,49300,-0.5,삼성,산업재,건설
2026.04.20 장마감,대한항공,92239,25050,0.0,한진,산업재,물류운송
2026.04.20 장마감,HD현대마린솔루션,87735,195700,3.54,HD현대,산업재,조선
2026.04.20 장마감,SK바이오팜,80663,103000,-2.37,SK,헬스케어,바이오
2026.04.20 장마감,한진칼,77645,116300,-0.6,한진,산업재,지주
2026.04.20 장마감,유한양행,77338,97100,-0.41,유한,헬스케어,바이오
2026.04.20 장마감,아모레퍼시픽,76450,130700,-1.43,아모레퍼시픽,필수소비재,화장품
2026.04.20 장마감,카카오페이,76414,56500,-0.35,카카오,금융,핀테크
2026.04.20 장마감,대한전선,75325,40400,2.8,호반,산업재,전력기기
2026.04.20 장마감,LG유플러스,74833,17410,-1.08,LG,커뮤니케이션서비스,통신
2026.04.20 장마감,엘앤에프,74077,183700,-1.02,엘앤에프,소재,배터리
2026.04.20 장마감,한화솔루션,73914,43000,-2.38,한화,소재,화학
2026.04.20 장마감,한국타이어앤테크놀로지,73458,59300,-0.34,한국앤컴퍼니,자유소비재,자동차
2026.04.20 장마감,LG디스플레이,72350,14470,0.42,LG,IT,디스플레이
2026.04.20 장마감,한전기술,68414,179000,-2.19,한국전력,산업재,전력기기
2026.04.20 장마감,두산밥캣,68058,71000,-0.56,두산,산업재,건설기계
2026.04.20 장마감,한미약품,67770,529000,-0.75,한미,헬스케어,바이오
2026.04.20 장마감,GS,65970,71000,-1.25,GS,산업재,지주
2026.04.20 장마감,LG씨엔에스,63170,65200,-1.66,LG,IT,IT서비스
2026.04.20 장마감,삼성카드,63027,54400,0.0,삼성,금융,카드
2026.04.20 장마감,산일전기,62916,205500,3.74,산일전기,산업재,전력기기
2026.04.20 장마감,CJ,61563,211000,-1.63,CJ,산업재,지주
2026.04.20 장마감,두산로보틱스,60477,93300,-0.21,두산,산업재,로봇산업
2026.04.20 장마감,BNK금융지주,59552,19190,0.16,BNK,금융,은행
2026.04.20 장마감,JB금융지주,58923,31300,0.97,JB금융,금융,은행
2026.04.20 장마감,코웨이,58808,83100,-0.24,넷마블,자유소비재,생활가전/렌탈
