기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.29 장마감,삼성전자,13212590,226000,1.8,삼성,IT,반도체
2026.04.29 장마감,SK하이닉스,9215242,1293000,-0.54,SK,IT,반도체
2026.04.29 장마감,현대차,1138453,556000,0.18,현대차,자유소비재,자동차
2026.04.29 장마감,LG에너지솔루션,1106820,473000,0.21,LG,소재,배터리
2026.04.29 장마감,SK스퀘어,1095255,830000,2.34,SK,산업재,지주
2026.04.29 장마감,두산에너빌리티,827605,129200,1.1,두산,산업재,전력기기
2026.04.29 장마감,한화에어로스페이스,732200,1420000,1.79,한화,산업재,방산
2026.04.29 장마감,HD현대중공업,724232,690000,3.45,HD현대,산업재,조선
2026.04.29 장마감,삼성바이오로직스,681866,1473000,-2.06,삼성,헬스케어,바이오
2026.04.29 장마감,삼성전기,617717,827000,-1.43,삼성,IT,전자부품
2026.04.29 장마감,기아,612558,156900,0.84,현대차,자유소비재,자동차
2026.04.29 장마감,KB금융,598798,160600,1.13,KB금융,금융,은행
2026.04.29 장마감,삼성SDI,573769,712000,4.71,삼성,소재,배터리
2026.04.29 장마감,삼성생명,504000,252000,0.0,삼성,금융,보험
2026.04.29 장마감,삼성물산,500291,308500,-0.32,삼성,산업재,상사
2026.04.29 장마감,신한지주,474654,100000,0.1,신한금융,금융,은행
2026.04.29 장마감,HD현대일렉트릭,454194,1260000,1.78,HD현대,산업재,전력기기
2026.04.29 장마감,셀트리온,452754,204000,-1.45,셀트리온,헬스케어,바이오
2026.04.29 장마감,LS ELECTRIC,409500,273000,4.4,LS,산업재,전력기기
2026.04.29 장마감,한화오션,405385,132300,-1.19,한화,산업재,조선
2026.04.29 장마감,현대모비스,398316,439000,-1.79,현대차,자유소비재,자동차부품
2026.04.29 장마감,미래에셋증권,378827,67700,-1.17,미래에셋,금융,증권
2026.04.29 장마감,POSCO홀딩스,371643,469000,0.54,포스코,소재,철강
2026.04.29 장마감,효성중공업,371304,3982000,0.15,효성,산업재,전력기기
2026.04.29 장마감,하나금융지주,348721,127100,0.08,하나금융,금융,은행
2026.04.29 장마감,NAVER,345076,220000,0.23,NAVER,커뮤니케이션서비스,플랫폼
2026.04.29 장마감,한미반도체,340741,357500,-2.59,한미반도체,IT,반도체장비
2026.04.29 장마감,고려아연,334802,1604000,-1.41,영풍,소재,금속소재
2026.04.29 장마감,HD한국조선해양,334049,472000,0.75,HD현대,산업재,조선
2026.04.29 장마감,SK,308136,425000,2.66,SK,산업재,지주
2026.04.29 장마감,삼성중공업,290400,33000,-1.05,삼성,산업재,조선
2026.04.29 장마감,현대로템,288136,264000,7.98,현대차,산업재,방산
2026.04.29 장마감,LG화학,287664,407500,3.43,LG,소재,화학
2026.04.29 장마감,한국전력,285674,44500,-0.45,한국전력,유틸리티,전력
2026.04.29 장마감,두산,254567,1572000,-0.69,두산,산업재,지주
2026.04.29 장마감,SK이노베이션,253241,149800,12.63,SK,에너지,정유
2026.04.29 장마감,우리금융지주,245916,33500,0.0,우리금융,금융,은행
2026.04.29 장마감,HD현대,237769,301000,7.31,HD현대,산업재,지주
2026.04.29 장마감,포스코퓨처엠,232150,261000,-0.76,포스코,소재,배터리
2026.04.29 장마감,한화시스템,223114,118100,-1.5,한화,산업재,방산
2026.04.29 장마감,LG전자,221200,135800,-3.0,LG,자유소비재,가전
2026.04.29 장마감,카카오,214412,48400,-0.92,카카오,커뮤니케이션서비스,플랫폼
2026.04.29 장마감,LIG디펜스앤에어로스페이스,212960,968000,3.75,,,
2026.04.29 장마감,삼성화재,207164,464000,-3.93,삼성,금융,보험
2026.04.29 장마감,SK텔레콤,205339,95600,-1.24,SK,커뮤니케이션서비스,통신
2026.04.29 장마감,KT&G,202404,176500,-0.84,KT&G,필수소비재,기호품
2026.04.29 장마감,HMM,195722,20750,0.0,HMM,산업재,물류운송
2026.04.29 장마감,메리츠금융지주,190609,113900,-1.21,메리츠,금융,금융지주
2026.04.29 장마감,현대건설,187746,168600,0.9,현대차,산업재,건설
2026.04.29 장마감,기업은행,179820,22550,0.22,IBK,금융,은행
2026.04.29 장마감,현대글로비스,178875,238500,1.71,현대차,산업재,물류운송
2026.04.29 장마감,에이피알,168846,451000,-1.74,에이피알,필수소비재,화장품
2026.04.29 장마감,한국항공우주,162101,166300,-1.01,KAI,산업재,방산
2026.04.29 장마감,KT,152473,60500,-0.66,KT,커뮤니케이션서비스,통신
2026.04.29 장마감,대우건설,151625,36900,-0.67,중흥,산업재,건설
2026.04.29 장마감,LG,151600,98300,0.1,LG,산업재,지주
2026.04.29 장마감,S-Oil,151199,134300,13.14,S-Oil,에너지,정유
2026.04.29 장마감,포스코인터내셔널,149358,84900,-0.12,포스코,산업재,상사
2026.04.29 장마감,LG이노텍,140109,592000,2.6,LG,IT,전자부품
2026.04.29 장마감,삼성에피스홀딩스,139096,559000,-1.58,삼성,산업재,지주
2026.04.29 장마감,한국금융지주,138758,249000,-3.68,한국투자금융,금융,금융지주
2026.04.29 장마감,삼성에스디에스,131697,170200,-1.33,삼성,IT,IT서비스
2026.04.29 장마감,크래프톤,131552,277500,-2.12,크래프톤,커뮤니케이션서비스,게임
2026.04.29 장마감,LS,130572,418500,3.98,LS,산업재,지주
2026.04.29 장마감,현대오토에버,129990,474000,-0.84,현대차,IT,IT서비스
2026.04.29 장마감,NH투자증권,123295,34600,-1.28,NH,금융,증권
2026.04.29 장마감,HD현대마린솔루션,120378,268500,-2.72,HD현대,산업재,조선
2026.04.29 장마감,카카오뱅크,117133,24550,-1.6,카카오,금융,은행
2026.04.29 장마감,DB손해보험,112792,172200,-0.75,DB,금융,보험
2026.04.29 장마감,키움증권,111077,423500,-4.94,다우키움,금융,증권
2026.04.29 장마감,하이브,108833,252500,1.61,하이브,커뮤니케이션서비스,엔터테인먼트
2026.04.29 장마감,이수페타시스,107177,146000,-3.05,이수,IT,전자부품
2026.04.29 장마감,삼성E&A,106428,54300,-3.55,삼성,산업재,건설
2026.04.29 장마감,삼양식품,98984,1314000,2.26,삼양,필수소비재,식품
2026.04.29 장마감,삼성증권,97069,108700,-2.25,삼성,금융,증권
2026.04.29 장마감,대한전선,95461,51200,11.55,호반,산업재,전력기기
2026.04.29 장마감,한화,93423,132500,2.63,한화,산업재,지주
2026.04.29 장마감,대한항공,92423,25100,3.08,한진,산업재,물류운송
2026.04.29 장마감,엘앤에프,84365,209000,1.95,엘앤에프,소재,배터리
2026.04.29 장마감,아모레퍼시픽,82709,141400,-3.28,아모레퍼시픽,필수소비재,화장품
2026.04.29 장마감,한화솔루션,82422,47950,-2.94,한화,소재,화학
2026.04.29 장마감,SK바이오팜,79723,101800,-0.78,SK,헬스케어,바이오
2026.04.29 장마감,카카오페이,76549,56600,2.35,카카오,금융,핀테크
2026.04.29 장마감,GS,76284,82100,6.9,GS,산업재,지주
2026.04.29 장마감,한국타이어앤테크놀로지,75812,61200,-1.61,한국앤컴퍼니,자유소비재,자동차
2026.04.29 장마감,한진칼,75642,113300,-1.22,한진,산업재,지주
2026.04.29 장마감,유한양행,74232,93200,-0.53,유한,헬스케어,바이오
2026.04.29 장마감,한전기술,73879,193300,0.73,한국전력,산업재,전력기기
2026.04.29 장마감,한화엔진,73183,87700,8.14,한화,산업재,조선
2026.04.29 장마감,두산밥캣,71413,74500,-2.61,두산,산업재,건설기계
2026.04.29 장마감,OCI홀딩스,69360,371500,1.09,OCI,산업재,지주
2026.04.29 장마감,LG유플러스,68987,16050,-2.55,LG,커뮤니케이션서비스,통신
2026.04.29 장마감,산일전기,67661,221000,-0.45,산일전기,산업재,전력기기
2026.04.29 장마감,CJ,66378,227500,2.48,CJ,산업재,지주
2026.04.29 장마감,두산로보틱스,66246,102200,2.1,두산,산업재,로봇산업
2026.04.29 장마감,LG씨엔에스,64623,66700,-1.19,LG,IT,IT서비스
2026.04.29 장마감,LG디스플레이,62150,12430,-2.51,LG,IT,디스플레이
2026.04.29 장마감,한미약품,61877,483000,-1.73,한미,헬스케어,바이오
2026.04.29 장마감,코웨이,61851,87400,2.22,넷마블,자유소비재,생활가전/렌탈
2026.04.29 장마감,삼성카드,61405,53000,-1.12,삼성,금융,카드
