기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.17 장마감,삼성전자,12627962,216000,-0.69,삼성,IT,반도체
2026.04.17 장마감,SK하이닉스,8039283,1128000,-2.34,SK,IT,반도체
2026.04.17 장마감,현대차,1101597,538000,0.75,현대차,자유소비재,자동차
2026.04.17 장마감,LG에너지솔루션,978120,418000,0.48,LG,소재,배터리
2026.04.17 장마감,SK스퀘어,899956,682000,-1.16,SK,산업재,지주
2026.04.17 장마감,삼성바이오로직스,741118,1601000,-0.93,삼성,헬스케어,바이오
2026.04.17 장마감,한화에어로스페이스,733747,1423000,-6.32,한화,산업재,방산
2026.04.17 장마감,두산에너빌리티,695009,108500,-2.08,두산,산업재,전력기기
2026.04.17 장마감,기아,621537,159200,0.82,현대차,자유소비재,자동차
2026.04.17 장마감,KB금융,605136,162300,0.0,KB금융,금융,은행
2026.04.17 장마감,HD현대중공업,539501,514000,4.15,HD현대,산업재,조선
2026.04.17 장마감,삼성전기,507170,679000,6.26,삼성,IT,전자부품
2026.04.17 장마감,삼성생명,507000,253500,-1.74,삼성,금융,보험
2026.04.17 장마감,삼성물산,488939,301500,-1.47,삼성,산업재,상사
2026.04.17 장마감,신한지주,472756,99600,-0.3,신한금융,금융,은행
2026.04.17 장마감,셀트리온,460522,207500,-0.72,셀트리온,헬스케어,바이오
2026.04.17 장마감,삼성SDI,413404,513000,7.21,삼성,소재,배터리
2026.04.17 장마감,한화오션,398337,130000,-1.44,한화,산업재,조선
2026.04.17 장마감,HD현대일렉트릭,391832,1087000,0.18,HD현대,산업재,전력기기
2026.04.17 장마감,미래에셋증권,390943,70400,-1.26,미래에셋,금융,증권
2026.04.17 장마감,현대모비스,387428,427000,0.0,현대차,자유소비재,자동차부품
2026.04.17 장마감,고려아연,350457,1679000,-0.89,영풍,소재,금속소재
2026.04.17 장마감,하나금융지주,343732,123500,0.82,하나금융,금융,은행
2026.04.17 장마감,NAVER,339586,216500,-0.92,NAVER,커뮤니케이션서비스,플랫폼
2026.04.17 장마감,POSCO홀딩스,305080,385000,4.05,포스코,소재,철강
