기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.08.10 장마감,삼성전자,13446441,230000,-0.43,삼성,IT,반도체
2026.08.10 장마감,SK하이닉스,10372992,1420000,-0.14,SK,IT,반도체
2026.08.10 장마감,SK스퀘어,1252285,949000,1.06,SK,산업재,지주
2026.08.10 장마감,삼성전기,951598,1274000,-0.31,삼성,IT,전자부품
2026.08.10 장마감,LG에너지솔루션,859950,367500,2.08,LG,소재,배터리
2026.08.10 장마감,현대차,835412,408000,3.16,현대차,자유소비재,자동차
2026.08.10 장마감,삼성바이오로직스,726305,1569000,0.84,삼성,헬스케어,바이오
2026.08.10 장마감,KB금융,608999,171700,-2.33,KB금융,금융,은행
2026.08.10 장마감,한화에어로스페이스,594010,1152000,5.01,한화,산업재,방산
2026.08.10 장마감,삼성생명,561000,280500,1.81,삼성,금융,보험
2026.08.10 장마감,HD현대중공업,558394,532000,5.14,HD현대,산업재,조선
2026.08.10 장마감,삼성물산,544883,336000,-0.15,삼성,산업재,상사
2026.08.10 장마감,기아,529010,135500,0.44,현대차,자유소비재,자동차
2026.08.10 장마감,두산에너빌리티,511808,79900,3.63,두산,산업재,전력기기
2026.08.10 장마감,신한지주,499495,106400,-3.27,신한금융,금융,은행
2026.08.10 장마감,셀트리온,467433,201000,0.85,셀트리온,헬스케어,바이오
2026.08.10 장마감,현대모비스,458200,505000,1.71,현대차,자유소비재,자동차부품
2026.08.10 장마감,삼성SDI,388019,481500,4.9,삼성,소재,배터리
2026.08.10 장마감,SK,371939,513000,0.98,SK,산업재,지주
2026.08.10 장마감,하나금융지주,357776,130400,-3.19,하나금융,금융,은행
2026.08.10 장마감,NAVER,331937,211500,0.71,NAVER,커뮤니케이션서비스,플랫폼
2026.08.10 장마감,LS ELECTRIC,312750,208500,3.73,LS,산업재,전력기기
2026.08.10 장마감,LG전자,309481,190000,2.7,LG,자유소비재,가전
2026.08.10 장마감,한화오션,289254,94400,5.59,한화,산업재,조선
2026.08.10 장마감,HD한국조선해양,285923,404000,1.38,HD현대,산업재,조선
2026.08.10 장마감,삼성화재,281279,630000,-2.33,삼성,금융,보험
2026.08.10 장마감,HD현대일렉트릭,275400,764000,0.26,HD현대,산업재,전력기기
2026.08.10 장마감,효성중공업,273582,2934000,3.6,효성,산업재,전력기기
2026.08.10 장마감,POSCO홀딩스,266252,336000,1.51,포스코,소재,철강
2026.08.10 장마감,고려아연,257781,1235000,11.66,영풍,소재,금속소재
2026.08.10 장마감,우리금융지주,242818,33350,-4.17,우리금융,금융,은행
2026.08.10 장마감,한국전력,229181,35700,0.28,한국전력,유틸리티,전력
2026.08.10 장마감,SK이노베이션,210471,124500,3.49,SK,에너지,정유
2026.08.10 장마감,메리츠금융지주,206674,123500,-2.22,메리츠,금융,금융지주
2026.08.10 장마감,미래에셋증권,203682,36400,7.37,미래에셋,금융,증권
2026.08.10 장마감,HMM,202325,21450,-1.61,HMM,산업재,물류운송
2026.08.10 장마감,두산,199670,1233000,3.53,두산,산업재,지주
2026.08.10 장마감,삼성중공업,198440,22550,2.27,삼성,산업재,조선
2026.08.10 장마감,LG화학,196247,278000,0.72,LG,소재,화학
2026.08.10 장마감,한미반도체,195867,205500,6.86,한미반도체,IT,반도체장비
2026.08.10 장마감,KT&G,192776,185700,-1.64,KT&G,필수소비재,기호품
2026.08.10 장마감,SK텔레콤,182572,85000,-3.63,SK,커뮤니케이션서비스,통신
2026.08.10 장마감,LIG디펜스앤에어로스페이스,181060,823000,11.07,LIG,산업재,방산
2026.08.10 장마감,HD현대,178524,226000,0.44,HD현대,산업재,지주
2026.08.10 장마감,카카오,175199,39550,-0.88,카카오,커뮤니케이션서비스,플랫폼
2026.08.10 장마감,삼성에스디에스,172166,222500,0.45,삼성,IT,IT서비스
2026.08.10 장마감,현대로템,163932,150200,2.25,현대차,산업재,방산
2026.08.10 장마감,LG,162683,107600,-0.46,LG,산업재,지주
2026.08.10 장마감,기업은행,161479,20250,-2.41,IBK,금융,은행
2026.08.10 장마감,S-Oil,157166,139600,1.45,S-Oil,에너지,정유
2026.08.10 장마감,현대글로비스,152250,203000,-2.17,현대차,산업재,물류운송
2026.08.10 장마감,한국항공우주,150209,154100,-0.06,KAI,산업재,방산
2026.08.10 장마감,포스코퓨처엠,147206,165500,6.23,포스코,소재,배터리
2026.08.10 장마감,한화시스템,145846,77200,9.19,한화,산업재,방산
2026.08.10 장마감,에이피알,144886,387000,0.65,에이피알,필수소비재,화장품
2026.08.10 장마감,KT,132059,52400,-1.69,KT,커뮤니케이션서비스,통신
2026.08.10 장마감,LG이노텍,131352,555000,0.54,LG,IT,전자부품
2026.08.10 장마감,현대건설,123159,110600,0.64,현대차,산업재,건설
2026.08.10 장마감,현대오토에버,118334,431500,4.73,현대차,IT,IT서비스
2026.08.10 장마감,크래프톤,111654,242000,0.21,크래프톤,커뮤니케이션서비스,게임
2026.08.10 장마감,한국금융지주,108053,193900,3.14,한국투자금융,금융,금융지주
2026.08.10 장마감,DB손해보험,106307,162300,-2.17,DB,금융,보험
2026.08.10 장마감,카카오뱅크,105682,22150,0.68,카카오,금융,은행
2026.08.10 장마감,삼성에피스홀딩스,105006,422000,2.55,삼성,산업재,지주
2026.08.10 장마감,NH투자증권,104301,28250,1.62,NH,금융,증권
2026.08.10 장마감,LS,102960,330000,4.1,LS,산업재,지주
2026.08.10 장마감,포스코인터내셔널,99748,56700,-2.24,포스코,산업재,상사
2026.08.10 장마감,대한항공,98867,26850,-1.1,한진,산업재,물류운송
2026.08.10 장마감,삼양식품,97025,1288000,-1.38,삼양,필수소비재,식품
2026.08.10 장마감,삼성E&A,95648,48800,1.46,삼성,산업재,건설
2026.08.10 장마감,HD현대마린솔루션,91684,204500,4.12,HD현대,산업재,조선
2026.08.10 장마감,GS,90387,97300,-1.62,GS,산업재,지주
2026.08.10 장마감,한국타이어앤테크놀로지,86713,70000,-0.71,한국앤컴퍼니,자유소비재,자동차
2026.08.10 장마감,삼성증권,83228,93200,2.42,삼성,금융,증권
2026.08.10 장마감,아모레퍼시픽,79433,135800,-4.23,아모레퍼시픽,필수소비재,화장품
2026.08.10 장마감,하이브,79273,183900,-0.59,하이브,커뮤니케이션서비스,엔터테인먼트
2026.08.10 장마감,키움증권,78029,297500,7.21,다우키움,금융,증권
2026.08.10 장마감,한진칼,77912,116700,-1.85,한진,산업재,지주
2026.08.10 장마감,LG씨엔에스,71308,73600,1.38,LG,IT,IT서비스
2026.08.10 장마감,대우건설,69978,17030,3.78,중흥,산업재,건설
2026.08.10 장마감,SK바이오팜,69464,88700,3.86,SK,헬스케어,바이오
2026.08.10 장마감,HD건설기계,68912,143800,4.13,HD현대,산업재,건설기계
2026.08.10 장마감,이수페타시스,68271,93000,13.0,이수,IT,전자부품
2026.08.10 장마감,코웨이,66734,94300,-1.46,넷마블,자유소비재,생활가전/렌탈
2026.08.10 장마감,유한양행,65311,82000,1.74,유한,헬스케어,바이오
2026.08.10 장마감,LG유플러스,63452,14950,-0.07,LG,커뮤니케이션서비스,통신
2026.08.10 장마감,두산밥캣,62211,64900,2.04,두산,산업재,건설기계
2026.08.10 장마감,한화솔루션,60592,35250,3.98,한화,소재,화학
2026.08.10 장마감,카카오페이,59789,44200,5.24,카카오,금융,핀테크
2026.08.10 장마감,한화,59086,83800,0.0,한화,산업재,지주
2026.08.10 장마감,대한전선,56642,28900,6.64,호반,산업재,전력기기
2026.08.10 장마감,산일전기,56322,183800,16.85,산일전기,산업재,전력기기
2026.08.10 장마감,삼성카드,55207,47650,-0.42,삼성,금융,카드
2026.08.10 장마감,오리온,54352,137500,-0.07,오리온,필수소비재,식품
2026.08.10 장마감,JB금융지주,53438,28650,-0.69,JB금융,금융,은행
2026.08.10 장마감,OCI홀딩스,53117,284500,4.4,OCI,산업재,지주
2026.08.10 장마감,NC,52460,243500,-2.01,,,
2026.08.10 장마감,한미약품,52205,407500,3.82,한미,헬스케어,바이오
2026.08.10 장마감,LG디스플레이,49700,9940,1.74,LG,IT,디스플레이
2026.08.10 장마감,두산로보틱스,48421,74700,5.66,두산,산업재,로봇산업
