기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.05.08 장마감,삼성전자,15697258,268500,-1.1,삼성,IT,반도체
2026.05.08 장마감,SK하이닉스,12016162,1686000,1.93,SK,IT,반도체
2026.05.08 장마감,SK스퀘어,1448903,1098000,-0.09,SK,산업재,지주
2026.05.08 장마감,현대차,1255165,613000,7.17,현대차,자유소비재,자동차
2026.05.08 장마감,LG에너지솔루션,1115010,476500,-1.35,LG,소재,배터리
2026.05.08 장마감,두산에너빌리티,830167,129600,-4.99,두산,산업재,전력기기
2026.05.08 장마감,HD현대중공업,690645,658000,-5.05,HD현대,산업재,조선
2026.05.08 장마감,삼성물산,685164,422500,4.32,삼성,산업재,상사
2026.05.08 장마감,삼성전기,682700,914000,-0.33,삼성,IT,전자부품
2026.05.08 장마감,삼성바이오로직스,681403,1472000,0.27,삼성,헬스케어,바이오
2026.05.08 장마감,한화에어로스페이스,673934,1307000,-0.76,한화,산업재,방산
2026.05.08 장마감,기아,642229,164500,4.38,현대차,자유소비재,자동차
2026.05.08 장마감,KB금융,602899,161700,0.31,KB금융,금융,은행
2026.05.08 장마감,삼성생명,590000,295000,-1.67,삼성,금융,보험
2026.05.08 장마감,삼성SDI,546370,678000,-2.31,삼성,소재,배터리
2026.05.08 장마감,HD현대일렉트릭,505741,1403000,-1.2,HD현대,산업재,전력기기
2026.05.08 장마감,LS ELECTRIC,469500,313000,-1.73,LS,산업재,전력기기
2026.05.08 장마감,신한지주,465161,98000,-0.91,신한금융,금융,은행
2026.05.08 장마감,현대모비스,461829,509000,15.29,현대차,자유소비재,자동차부품
2026.05.08 장마감,미래에셋증권,445415,79600,0.76,미래에셋,금융,증권
2026.05.08 장마감,셀트리온,440326,198400,-2.02,셀트리온,헬스케어,바이오
2026.05.08 장마감,POSCO홀딩스,416018,525000,-1.87,포스코,소재,철강
2026.05.08 장마감,효성중공업,410094,4398000,-4.41,효성,산업재,전력기기
2026.05.08 장마감,SK,398765,550000,1.29,SK,산업재,지주
2026.05.08 장마감,한화오션,386387,126100,-2.93,한화,산업재,조선
2026.05.08 장마감,한미반도체,371718,390000,-0.76,한미반도체,IT,반도체장비
2026.05.08 장마감,하나금융지주,347075,126500,-1.79,하나금융,금융,은행
2026.05.08 장마감,NAVER,337279,215000,3.61,NAVER,커뮤니케이션서비스,플랫폼
2026.05.08 장마감,고려아연,325410,1559000,-0.06,영풍,소재,금속소재
2026.05.08 장마감,HD한국조선해양,319894,452000,-3.32,HD현대,산업재,조선
2026.05.08 장마감,LG화학,303194,429500,1.06,LG,소재,화학
2026.05.08 장마감,한국전력,282785,44050,-1.45,한국전력,유틸리티,전력
2026.05.08 장마감,삼성중공업,281160,31950,-5.19,삼성,산업재,조선
2026.05.08 장마감,두산,280963,1735000,-4.51,두산,산업재,지주
2026.05.08 장마감,포스코퓨처엠,257944,290000,-2.03,포스코,소재,배터리
2026.05.08 장마감,LG전자,251008,154100,3.63,LG,자유소비재,가전
2026.05.08 장마감,현대로템,243387,223000,-5.11,현대차,산업재,방산
2026.05.08 장마감,우리금융지주,241144,32850,-1.05,우리금융,금융,은행
2026.05.08 장마감,HD현대,228290,289000,-0.34,HD현대,산업재,지주
2026.05.08 장마감,SK이노베이션,227714,134700,-2.25,SK,에너지,정유
2026.05.08 장마감,삼성화재,222791,499000,1.84,삼성,금융,보험
2026.05.08 장마감,한화시스템,218958,115900,-0.69,한화,산업재,방산
2026.05.08 장마감,KT&G,207565,181000,2.43,KT&G,필수소비재,기호품
2026.05.08 장마감,카카오,203831,46000,1.66,카카오,커뮤니케이션서비스,플랫폼
2026.05.08 장마감,SK텔레콤,200829,93500,0.32,SK,커뮤니케이션서비스,통신
2026.05.08 장마감,HMM,194307,20600,-1.67,HMM,산업재,물류운송
2026.05.08 장마감,현대글로비스,188250,251000,8.89,현대차,산업재,물류운송
2026.05.08 장마감,메리츠금융지주,188098,112400,-0.71,메리츠,금융,금융지주
2026.05.08 장마감,LIG디펜스앤에어로스페이스,184800,840000,-3.0,,,
