기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.04.03 14:32 장중,삼성전자,11010527,186000,4.26,삼성,IT,반도체
2026.04.03 14:32 장중,SK하이닉스,6271781,880000,6.02,SK,IT,반도체
2026.04.03 14:32 장중,현대차,962362,470000,0.97,현대차,자유소비재,자동차
2026.04.03 14:32 장중,LG에너지솔루션,931320,398000,-1.61,LG,소재,배터리
2026.04.03 14:32 장중,한화에어로스페이스,757466,1469000,3.67,한화,산업재,방산
2026.04.03 14:32 장중,삼성바이오로직스,721213,1558000,-1.7,삼성,헬스케어,바이오
2026.04.03 14:32 장중,SK스퀘어,632037,478500,1.92,SK,산업재,지주
2026.04.03 14:32 장중,두산에너빌리티,618782,96600,3.21,두산,산업재,전력기기
2026.04.03 14:32 장중,기아,589914,151100,0.33,현대차,자유소비재,자동차
2026.04.03 14:32 장중,KB금융,542497,145500,-0.68,KB금융,금융,은행
2026.04.03 14:32 장중,HD현대중공업,502764,479000,9.11,HD현대,산업재,조선
2026.04.03 14:32 장중,셀트리온,452161,195700,-0.51,셀트리온,헬스케어,바이오
2026.04.03 14:32 장중,삼성생명,443000,221500,2.07,삼성,금융,보험
2026.04.03 14:32 장중,신한지주,435258,91700,0.0,신한금융,금융,은행
2026.04.03 14:32 장중,삼성물산,426504,263000,-0.38,삼성,산업재,상사
2026.04.03 14:32 장중,한화오션,389758,127200,6.62,한화,산업재,조선
2026.04.03 14:32 장중,현대모비스,353857,390000,0.13,현대차,자유소비재,자동차부품
2026.04.03 14:32 장중,삼성SDI,353368,438500,-1.02,삼성,소재,배터리
2026.04.03 14:32 장중,미래에셋증권,352626,63500,3.08,미래에셋,금융,증권
2026.04.03 14:32 장중,삼성전기,340977,456500,9.47,삼성,IT,전자부품
2026.04.03 14:32 장중,HD현대일렉트릭,317936,882000,0.0,HD현대,산업재,전력기기
2026.04.03 14:32 장중,NAVER,310882,198200,1.23,NAVER,커뮤니케이션서비스,플랫폼
2026.04.03 14:32 장중,고려아연,309337,1482000,0.95,영풍,소재,금속소재
2026.04.03 14:32 장중,하나금융지주,307550,110500,0.09,하나금융,금융,은행
2026.04.03 14:32 장중,POSCO홀딩스,282658,349250,2.42,포스코,소재,철강
2026.04.03 14:32 장중,HD한국조선해양,266107,376000,7.28,HD현대,산업재,조선
2026.04.03 14:32 장중,한국전력,257749,40150,-2.67,한국전력,유틸리티,전력
2026.04.03 14:32 장중,한화시스템,257025,136050,5.3,한화,산업재,방산
2026.04.03 14:32 장중,한미반도체,245429,257500,0.59,한미반도체,IT,반도체장비
2026.04.03 14:32 장중,삼성중공업,244640,27800,3.35,삼성,산업재,조선
2026.04.03 14:32 장중,효성중공업,239641,2570000,2.07,효성,산업재,전력기기
2026.04.03 14:32 장중,우리금융지주,235455,32075,-0.39,우리금융,금융,은행
2026.04.03 14:32 장중,LS ELECTRIC,229800,766000,0.92,LS,산업재,전력기기
2026.04.03 14:32 장중,SK,227658,314000,1.95,SK,산업재,지주
2026.04.03 14:32 장중,현대로템,227562,208500,3.47,현대차,산업재,방산
2026.04.03 14:32 장중,LG화학,214248,303500,0.5,LG,소재,화학
2026.04.03 14:32 장중,삼성화재,203599,442500,-0.34,삼성,금융,보험
2026.04.03 14:32 장중,카카오,199909,45150,-0.55,카카오,커뮤니케이션서비스,플랫폼
2026.04.03 14:32 장중,SK이노베이션,198130,117200,1.47,SK,에너지,정유
2026.04.03 14:32 장중,HD현대,195113,247000,2.07,HD현대,산업재,지주
2026.04.03 14:32 장중,LIG넥스원,192060,873000,11.35,LIG,산업재,방산
2026.04.03 14:32 장중,메리츠금융지주,190295,112600,0.81,메리츠,금융,금융지주
2026.04.03 14:32 장중,HMM,189591,20100,-0.25,HMM,산업재,물류운송
2026.04.03 14:32 장중,포스코퓨처엠,185453,208500,-2.11,포스코,소재,배터리
2026.04.03 14:32 장중,KT&G,179813,156800,1.42,KT&G,필수소비재,기호품
2026.04.03 14:32 장중,한국항공우주,179257,183900,-0.16,KAI,산업재,방산
2026.04.03 14:32 장중,LG전자,176406,108300,-0.46,LG,자유소비재,가전
2026.04.03 14:32 장중,SK텔레콤,173550,80800,3.86,SK,커뮤니케이션서비스,통신
2026.04.03 14:32 장중,기업은행,170649,21400,-1.15,IBK,금융,은행
2026.04.03 14:32 장중,현대건설,168036,150900,1.41,현대차,산업재,건설
2026.04.03 14:32 장중,두산,167282,1033000,1.18,두산,산업재,지주
2026.04.03 14:32 장중,현대글로비스,157125,209500,-0.95,현대차,산업재,물류운송
2026.04.03 14:32 장중,포스코인터내셔널,151118,85900,8.05,포스코,산업재,상사
2026.04.03 14:32 장중,KT,150709,59800,0.67,KT,커뮤니케이션서비스,통신
2026.04.03 14:32 장중,LG,133402,86500,2.0,LG,산업재,지주
2026.04.03 14:32 장중,삼성에피스홀딩스,124166,499000,1.11,삼성,산업재,지주
2026.04.03 14:32 장중,S-Oil,124066,110200,3.47,S-Oil,에너지,정유
2026.04.03 14:32 장중,에이피알,123172,329000,-3.09,에이피알,필수소비재,화장품
2026.04.03 14:32 장중,삼성에스디에스,118465,153100,1.66,삼성,IT,IT서비스
2026.04.03 14:32 장중,한국금융지주,117860,211500,-0.94,한국투자금융,금융,금융지주
2026.04.03 14:32 장중,하이브,116283,270000,0.56,하이브,커뮤니케이션서비스,엔터테인먼트
2026.04.03 14:32 장중,크래프톤,115908,244500,-1.21,크래프톤,커뮤니케이션서비스,게임
2026.04.03 14:32 장중,DB손해보험,112749,162500,0.18,DB,금융,보험
2026.04.03 14:32 장중,카카오뱅크,111390,23350,-1.48,카카오,금융,은행
2026.04.03 14:32 장중,키움증권,107861,411500,1.86,다우키움,금융,증권
2026.04.03 14:32 장중,NH투자증권,106725,29950,0.67,NH,금융,증권
2026.04.03 14:32 장중,현대오토에버,104074,379500,0.0,현대차,IT,IT서비스
2026.04.03 14:32 장중,삼양식품,93786,1245000,-2.2,삼양,필수소비재,식품
2026.04.03 14:32 장중,한화,85603,114200,2.98,한화,산업재,지주
2026.04.03 14:32 장중,대한항공,84323,22900,-1.29,한진,산업재,물류운송
2026.04.03 14:32 장중,LS,83616,268000,1.32,LS,산업재,지주
2026.04.03 14:32 장중,삼성증권,83228,93200,0.65,삼성,금융,증권
2026.04.03 14:32 장중,HD현대마린솔루션,79082,176400,3.64,HD현대,산업재,조선
2026.04.03 14:32 장중,삼성E&A,78694,40150,14.39,삼성,산업재,건설
2026.04.03 14:32 장중,아모레퍼시픽,77269,132100,-1.64,아모레퍼시픽,필수소비재,화장품
2026.04.03 14:32 장중,LG이노텍,76681,324000,-1.37,LG,IT,전자부품
2026.04.03 14:32 장중,이수페타시스,75391,102700,0.88,이수,IT,전자부품
2026.04.03 14:32 장중,유한양행,73993,92900,0.0,유한,헬스케어,바이오
2026.04.03 14:32 장중,SK바이오팜,73458,93800,-0.53,SK,헬스케어,바이오
2026.04.03 14:32 장중,한진칼,73171,109600,-1.26,한진,산업재,지주
2026.04.03 14:32 장중,대우건설,69866,16810,2.25,중흥,산업재,건설
2026.04.03 14:32 장중,한화솔루션,67296,39150,9.97,한화,소재,화학
2026.04.03 14:32 장중,엘앤에프,66899,165900,2.66,엘앤에프,소재,배터리
2026.04.03 14:32 장중,LG유플러스,65850,15320,-1.16,LG,커뮤니케이션서비스,통신
2026.04.03 14:32 장중,한미약품,65336,510000,0.99,한미,헬스케어,바이오
2026.04.03 14:32 장중,카카오페이,64975,48050,1.91,카카오,금융,핀테크
2026.04.03 14:32 장중,한국타이어앤테크놀로지,64539,52100,-3.34,한국앤컴퍼니,자유소비재,자동차
2026.04.03 14:32 장중,한전기술,62413,163300,4.55,한국전력,산업재,전력기기
2026.04.03 14:32 장중,삼성카드,60131,51900,0.58,삼성,금융,카드
2026.04.03 14:32 장중,GS,58815,63300,0.8,GS,산업재,지주
2026.04.03 14:32 장중,두산밥캣,58664,61200,2.0,두산,산업재,건설기계
2026.04.03 14:32 장중,LG씨엔에스,56000,57800,2.3,LG,IT,IT서비스
2026.04.03 14:32 장중,CJ,55961,191800,1.97,CJ,산업재,지주
2026.04.03 14:32 장중,JB금융지주,55252,29350,1.73,JB금융,금융,은행
2026.04.03 14:32 장중,BNK금융지주,54680,17620,-0.06,BNK,금융,은행
2026.04.03 14:32 장중,대한전선,54536,29250,2.09,호반,산업재,전력기기
2026.04.03 14:32 장중,LG디스플레이,54200,10840,-3.04,LG,IT,디스플레이
2026.04.03 14:32 장중,두산로보틱스,53476,82500,-0.12,두산,산업재,로봇산업
2026.04.03 14:32 장중,오리온,51278,129700,-0.23,오리온,필수소비재,식품
2026.04.03 14:32 장중,코웨이,51094,72200,0.42,넷마블,자유소비재,생활가전/렌탈
