기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류
2026.07.23 장마감,삼성전자,15784952,270000,3.65,삼성,IT,반도체
2026.07.23 장마감,SK하이닉스,13676758,1919000,4.86,SK,IT,반도체
2026.07.23 장마감,SK스퀘어,1611212,1221000,-0.73,SK,산업재,지주
2026.07.23 장마감,삼성전기,1081565,1448000,7.66,삼성,IT,전자부품
2026.07.23 장마감,현대차,884554,432000,3.35,현대차,자유소비재,자동차
2026.07.23 장마감,LG에너지솔루션,814320,348000,8.41,LG,소재,배터리
2026.07.23 장마감,삼성생명,659000,329500,2.97,삼성,금융,보험
2026.07.23 장마감,삼성바이오로직스,638352,1379000,0.51,삼성,헬스케어,바이오
2026.07.23 장마감,KB금융,625314,176300,0.69,KB금융,금융,은행
2026.07.23 장마감,기아,584839,149800,2.04,현대차,자유소비재,자동차
2026.07.23 장마감,삼성물산,583803,360000,1.69,삼성,산업재,상사
2026.07.23 장마감,HD현대중공업,522707,498000,7.21,HD현대,산업재,조선
2026.07.23 장마감,한화에어로스페이스,493977,958000,7.52,한화,산업재,방산
2026.07.23 장마감,신한지주,492691,103800,-0.67,신한금융,금융,은행
2026.07.23 장마감,현대모비스,475439,524000,2.14,현대차,자유소비재,자동차부품
2026.07.23 장마감,SK,474893,655000,4.97,SK,산업재,지주
2026.07.23 장마감,두산에너빌리티,468891,73200,5.78,두산,산업재,전력기기
2026.07.23 장마감,셀트리온,400457,172200,1.23,셀트리온,헬스케어,바이오
2026.07.23 장마감,삼성SDI,376334,467000,11.46,삼성,소재,배터리
2026.07.23 장마감,하나금융지주,358050,130500,-0.84,하나금융,금융,은행
2026.07.23 장마감,NAVER,345277,220000,11.73,NAVER,커뮤니케이션서비스,플랫폼
2026.07.23 장마감,LS ELECTRIC,335250,223500,17.26,LS,산업재,전력기기
2026.07.23 장마감,HD현대일렉트릭,313250,869000,9.31,HD현대,산업재,전력기기
2026.07.23 장마감,LG전자,305409,187500,2.63,LG,자유소비재,가전
2026.07.23 장마감,삼성화재,284851,638000,1.27,삼성,금융,보험
2026.07.23 장마감,한화오션,275466,89900,7.15,한화,산업재,조선
2026.07.23 장마감,HD한국조선해양,269646,381000,7.78,HD현대,산업재,조선
2026.07.23 장마감,효성중공업,267242,2866000,6.98,효성,산업재,전력기기
2026.07.23 장마감,POSCO홀딩스,256346,323500,6.77,포스코,소재,철강
2026.07.23 장마감,한국전력,228539,35600,5.01,한국전력,유틸리티,전력
2026.07.23 장마감,우리금융지주,224980,30900,0.82,우리금융,금융,은행
2026.07.23 장마감,SK이노베이션,223488,132200,11.66,SK,에너지,정유
2026.07.23 장마감,미래에셋증권,219350,39200,4.26,미래에셋,금융,증권
2026.07.23 장마감,고려아연,217705,1043000,4.93,영풍,소재,금속소재
2026.07.23 장마감,SK텔레콤,213716,99500,5.74,SK,커뮤니케이션서비스,통신
2026.07.23 장마감,삼성중공업,208120,23650,9.49,삼성,산업재,조선
2026.07.23 장마감,두산,206633,1276000,5.02,두산,산업재,지주
2026.07.23 장마감,한미반도체,205874,216000,0.47,한미반도체,IT,반도체장비
2026.07.23 장마감,HMM,198080,21000,3.45,HMM,산업재,물류운송
2026.07.23 장마감,메리츠금융지주,195127,116600,1.92,메리츠,금융,금융지주
2026.07.23 장마감,LG화학,191658,271500,7.74,LG,소재,화학
2026.07.23 장마감,KT&G,186444,179600,1.7,KT&G,필수소비재,기호품
2026.07.23 장마감,HD현대,182869,231500,9.2,HD현대,산업재,지주
2026.07.23 장마감,현대로템,181722,166500,6.87,현대차,산업재,방산
2026.07.23 장마감,삼성에스디에스,168684,218000,11.22,삼성,IT,IT서비스
2026.07.23 장마감,S-Oil,168649,149800,5.72,S-Oil,에너지,정유
2026.07.23 장마감,기업은행,167858,21050,1.69,IBK,금융,은행
2026.07.23 장마감,카카오,164567,37150,4.65,카카오,커뮤니케이션서비스,플랫폼
2026.07.23 장마감,LIG디펜스앤에어로스페이스,161920,736000,10.34,LIG,산업재,방산
2026.07.23 장마감,LG이노텍,160700,679000,4.95,LG,IT,전자부품
2026.07.23 장마감,한국항공우주,159957,164100,9.91,KAI,산업재,방산
2026.07.23 장마감,LG,153611,101600,2.52,LG,산업재,지주
2026.07.23 장마감,현대글로비스,153375,204500,4.98,현대차,산업재,물류운송
2026.07.23 장마감,에이피알,138521,370000,3.5,에이피알,필수소비재,화장품
2026.07.23 장마감,포스코퓨처엠,135376,152200,7.87,포스코,소재,배터리
2026.07.23 장마감,KT,132815,52700,0.76,KT,커뮤니케이션서비스,통신
2026.07.23 장마감,한화시스템,131677,69700,12.6,한화,산업재,방산
2026.07.23 장마감,한국금융지주,123433,221500,3.02,한국투자금융,금융,금융지주
