기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
06.16~06.22 Weekly,SK하이닉스,20803782,2919000,22.54,SK,IT,반도체,2382000
06.16~06.22 Weekly,삼성전자,20666595,353500,3.06,삼성,IT,반도체,343000
06.16~06.22 Weekly,SK스퀘어,2599580,1970000,31.25,SK,산업재,지주,1501000
06.16~06.22 Weekly,삼성전기,1664176,2228000,8.79,삼성,IT,전자부품,2048000
06.16~06.22 Weekly,현대차,1189643,581000,-9.22,현대차,자유소비재,자동차,640000
06.16~06.22 Weekly,LG에너지솔루션,902070,385500,-6.09,LG,소재,배터리,410500
06.16~06.22 Weekly,삼성생명,901000,450500,4.52,삼성,금융,보험,431000
06.16~06.22 Weekly,삼성물산,843271,520000,4.63,삼성,산업재,상사,497000
06.16~06.22 Weekly,HD현대중공업,667553,636000,-8.88,HD현대,산업재,조선,698000
06.16~06.22 Weekly,두산에너빌리티,603409,94200,-8.81,두산,산업재,전력기기,103300
06.16~06.22 Weekly,삼성바이오로직스,599468,1295000,-2.85,삼성,헬스케어,바이오,1333000
06.16~06.22 Weekly,기아,591085,151400,-11.05,현대차,자유소비재,자동차,170200
06.16~06.22 Weekly,한화에어로스페이스,580088,1125000,-4.9,한화,산업재,방산,1183000
06.16~06.22 Weekly,KB금융,556860,157000,-8.72,KB금융,금융,은행,172000
06.16~06.22 Weekly,SK,529270,730000,8.47,SK,산업재,지주,673000
06.16~06.22 Weekly,현대모비스,516268,569000,-13.79,현대차,자유소비재,자동차부품,660000
06.16~06.22 Weekly,신한지주,462788,97500,-8.62,신한금융,금융,은행,106700
06.16~06.22 Weekly,삼성SDI,429521,533000,-2.91,삼성,소재,배터리,549000
06.16~06.22 Weekly,셀트리온,373452,168500,-3.44,셀트리온,헬스케어,바이오,174500
06.16~06.22 Weekly,HD현대일렉트릭,372367,1033000,-7.27,HD현대,산업재,전력기기,1114000
06.16~06.22 Weekly,LG전자,370563,227500,-2.78,LG,자유소비재,가전,234000
06.16~06.22 Weekly,LS ELECTRIC,367500,245000,-4.85,LS,산업재,전력기기,257500
06.16~06.22 Weekly,효성중공업,357503,3834000,-1.49,효성,산업재,전력기기,3892000
06.16~06.22 Weekly,한화오션,356972,116500,-9.83,한화,산업재,조선,129200
06.16~06.22 Weekly,NAVER,348291,222000,-8.26,NAVER,커뮤니케이션서비스,플랫폼,242000
06.16~06.22 Weekly,하나금융지주,328418,119700,-9.32,하나금융,금융,은행,132000
06.16~06.22 Weekly,삼성화재,305835,685000,2.09,삼성,금융,보험,671000
06.16~06.22 Weekly,한미반도체,287366,301500,-8.22,한미반도체,IT,반도체장비,328500
06.16~06.22 Weekly,HD한국조선해양,281323,397500,-9.35,HD현대,산업재,조선,438500
06.16~06.22 Weekly,POSCO홀딩스,274572,346500,-11.15,포스코,소재,철강,390000
06.16~06.22 Weekly,LG이노텍,267438,1130000,-8.58,LG,IT,전자부품,1236000
06.16~06.22 Weekly,두산,264121,1631000,-4.0,두산,산업재,지주,1699000
06.16~06.22 Weekly,미래에셋증권,257960,46100,-10.14,미래에셋,금융,증권,51300
06.16~06.22 Weekly,한국전력,243946,38000,-4.52,한국전력,유틸리티,전력,39800
06.16~06.22 Weekly,고려아연,239413,1147000,-11.29,영풍,소재,금속소재,1293000
06.16~06.22 Weekly,삼성중공업,230560,26200,-6.76,삼성,산업재,조선,28100
06.16~06.22 Weekly,LG화학,228013,323000,-12.11,LG,소재,화학,367500
06.16~06.22 Weekly,현대로템,222105,203500,-10.15,현대차,산업재,방산,226500
06.16~06.22 Weekly,우리금융지주,219122,29850,-9.68,우리금융,금융,은행,33050
06.16~06.22 Weekly,SK텔레콤,202332,94200,-5.89,SK,커뮤니케이션서비스,통신,100100
06.16~06.22 Weekly,LIG디펜스앤에어로스페이스,186560,848000,-15.37,LIG,산업재,방산,1002000
06.16~06.22 Weekly,HMM,184403,19550,-11.74,HMM,산업재,물류운송,22150
06.16~06.22 Weekly,KT&G,181564,174900,-5.46,KT&G,필수소비재,기호품,185000
06.16~06.22 Weekly,HD현대,176945,224000,-17.65,HD현대,산업재,지주,272000
06.16~06.22 Weekly,메리츠금융지주,176886,105700,-7.6,메리츠,금융,금융지주,114400
06.16~06.22 Weekly,현대오토에버,171126,624000,-12.85,현대차,IT,IT서비스,716000
06.16~06.22 Weekly,포스코퓨처엠,170777,192000,-8.13,포스코,소재,배터리,209000
06.16~06.22 Weekly,SK이노베이션,169391,100200,-10.93,SK,에너지,정유,112500
06.16~06.22 Weekly,한화시스템,169083,89500,-15.88,한화,산업재,방산,106400
06.16~06.22 Weekly,LG,166160,109900,-3.68,LG,산업재,지주,114100
06.16~06.22 Weekly,기업은행,163871,20550,-11.04,IBK,금융,은행,23100
06.16~06.22 Weekly,카카오,162930,36800,-9.02,카카오,커뮤니케이션서비스,플랫폼,40450
06.16~06.22 Weekly,삼성에스디에스,161333,208500,-12.39,삼성,IT,IT서비스,238000
06.16~06.22 Weekly,현대글로비스,153000,204000,-8.11,현대차,산업재,물류운송,222000
06.16~06.22 Weekly,한국항공우주,144848,148600,-4.07,KAI,산업재,방산,154900
06.16~06.22 Weekly,현대건설,142313,127800,-13.53,현대차,산업재,건설,147800
06.16~06.22 Weekly,에이피알,139644,373000,-6.63,에이피알,필수소비재,화장품,399500
06.16~06.22 Weekly,KT,131807,52300,-7.6,KT,커뮤니케이션서비스,통신,56600
06.16~06.22 Weekly,한국금융지주,123154,221000,-12.48,한국투자금융,금융,금융지주,252500
06.16~06.22 Weekly,LS,122928,394000,-7.08,LS,산업재,지주,424000
06.16~06.22 Weekly,S-Oil,120464,107000,-6.22,S-Oil,에너지,정유,114100
06.16~06.22 Weekly,NH투자증권,109754,30800,-6.24,NH,금융,증권,32850
06.16~06.22 Weekly,크래프톤,103808,225000,-5.06,크래프톤,커뮤니케이션서비스,게임,237000
06.16~06.22 Weekly,삼성에피스홀딩스,102643,412500,-9.04,삼성,산업재,지주,453500
06.16~06.22 Weekly,삼성증권,101802,114000,-8.51,삼성,금융,증권,124600
06.16~06.22 Weekly,카카오뱅크,100195,21000,-13.04,카카오,금융,은행,24150
06.16~06.22 Weekly,대한항공,99604,27050,-7.68,한진,산업재,물류운송,29300
06.16~06.22 Weekly,삼성E&A,97804,49900,-11.99,삼성,산업재,건설,56700
06.16~06.22 Weekly,HD현대마린솔루션,93926,209500,-18.0,HD현대,산업재,조선,255500
06.16~06.22 Weekly,포스코인터내셔널,93591,53200,-18.53,포스코,산업재,상사,65300
06.16~06.22 Weekly,DB손해보험,92552,141300,-7.89,DB,금융,보험,153400
06.16~06.22 Weekly,하이브,91808,213000,-4.48,하이브,커뮤니케이션서비스,엔터테인먼트,223000
06.16~06.22 Weekly,대우건설,89578,21800,-20.58,중흥,산업재,건설,27450
06.16~06.22 Weekly,키움증권,88389,337000,-13.59,다우키움,금융,증권,390000
06.16~06.22 Weekly,LG씨엔에스,86713,89500,-3.66,LG,IT,IT서비스,92900
06.16~06.22 Weekly,이수페타시스,86549,117900,-4.15,이수,IT,전자부품,123000
06.16~06.22 Weekly,삼양식품,80603,1070000,-6.39,삼양,필수소비재,식품,1143000
06.16~06.22 Weekly,한국타이어앤테크놀로지,79899,64500,-9.15,한국앤컴퍼니,자유소비재,자동차,71000
06.16~06.22 Weekly,한화,79674,113000,-9.82,한화,산업재,지주,125300
06.16~06.22 Weekly,한진칼,75975,113800,-11.02,한진,산업재,지주,127900
06.16~06.22 Weekly,DB하이텍,75698,174000,10.13,DB,IT,반도체,158000
06.16~06.22 Weekly,대한전선,73105,37300,-8.35,호반,산업재,전력기기,40700
06.16~06.22 Weekly,산일전기,70263,229500,-9.65,산일전기,산업재,전력기기,254000
06.16~06.22 Weekly,신세계,68005,720000,-6.13,신세계,자유소비재,유통,767000
06.16~06.22 Weekly,SK바이오팜,66958,85500,-3.61,SK,헬스케어,바이오,88700
