기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
04.24~05.01 Weekly,카카오페이,75332,55700,0.72,카카오,금융,핀테크,55300
04.24~05.01 Weekly,한진칼,75241,112700,-1.31,한진,산업재,지주,114200
04.24~05.01 Weekly,한화엔진,73433,88000,15.79,한화,산업재,조선,76000
04.24~05.01 Weekly,한국타이어앤테크놀로지,73334,59200,-5.58,한국앤컴퍼니,자유소비재,자동차,62700
04.24~05.01 Weekly,유한양행,72957,91600,-3.38,유한,헬스케어,바이오,94800
04.24~05.01 Weekly,한전기술,72083,188600,-3.18,한국전력,산업재,전력기기,194800
04.24~05.01 Weekly,두산로보틱스,71432,110200,17.11,두산,산업재,로봇산업,94100
04.24~05.01 Weekly,두산밥캣,69016,72000,-5.26,두산,산업재,건설기계,76000
04.24~05.01 Weekly,OCI홀딩스,68706,368000,-4.17,OCI,산업재,지주,384000
04.24~05.01 Weekly,LG유플러스,68085,15840,-4.58,LG,커뮤니케이션서비스,통신,16600
04.24~05.01 Weekly,CJ,65502,224500,2.98,CJ,산업재,지주,218000
04.24~05.01 Weekly,LG씨엔에스,62976,65000,-2.55,LG,IT,IT서비스,66700
04.24~05.01 Weekly,삼성카드,61753,53300,-0.93,삼성,금융,카드,53800
04.24~05.01 Weekly,LG디스플레이,61300,12260,-3.99,LG,IT,디스플레이,12770
04.24~05.01 Weekly,코웨이,60931,86100,0.23,넷마블,자유소비재,생활가전/렌탈,85900
04.24~05.01 Weekly,한미약품,58931,460000,-7.54,한미,헬스케어,바이오,497500
