기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
09.02~09.09 Weekly,LIG디펜스앤에어로스페이스,147400,670000,2.29,LIG,산업재,방산,655000
09.02~09.09 Weekly,에이피알,137960,368500,-12.05,에이피알,필수소비재,화장품,419000
09.02~09.09 Weekly,현대로템,137628,126100,2.6,현대차,산업재,방산,122900
09.02~09.09 Weekly,한화시스템,134322,71100,6.28,한화,산업재,방산,66900
09.02~09.09 Weekly,KT,133824,53100,-1.3,KT,커뮤니케이션서비스,통신,53800
09.02~09.09 Weekly,LG이노텍,130879,553000,-2.47,LG,IT,전자부품,567000
09.02~09.09 Weekly,한국항공우주,125840,129100,5.3,KAI,산업재,방산,122600
09.02~09.09 Weekly,DB손해보험,121896,186100,-2.51,DB,금융,보험,190900
09.02~09.09 Weekly,GS,113425,122100,1.75,GS,산업재,지주,120000
09.02~09.09 Weekly,대한항공,109730,29800,3.11,한진,산업재,물류운송,28900
09.02~09.09 Weekly,현대오토에버,107639,392500,1.82,현대차,IT,IT서비스,385500
09.02~09.09 Weekly,한국금융지주,107440,192800,3.99,한국투자금융,금융,금융지주,185400
09.02~09.09 Weekly,카카오뱅크,103058,21600,-1.37,카카오,금융,은행,21900
09.02~09.09 Weekly,LS,102960,330000,11.3,LS,산업재,지주,296500
09.02~09.09 Weekly,포스코인터내셔널,102035,58000,9.02,포스코,산업재,상사,53200
09.02~09.09 Weekly,삼성E&A,99568,50800,16.25,삼성,산업재,건설,43700
09.02~09.09 Weekly,NH투자증권,98024,26550,1.92,NH,금융,증권,26050
09.02~09.09 Weekly,한진칼,95804,143500,3.16,한진,산업재,지주,139100
09.02~09.09 Weekly,크래프톤,95613,209000,-5.43,크래프톤,커뮤니케이션서비스,게임,221000
09.02~09.09 Weekly,삼양식품,95293,1265000,-14.24,삼양,필수소비재,식품,1475000
09.02~09.09 Weekly,HD현대마린솔루션,94374,210500,5.78,HD현대,산업재,조선,199000
09.02~09.09 Weekly,삼성에피스홀딩스,86593,348000,-4.4,삼성,산업재,지주,364000
09.02~09.09 Weekly,이수페타시스,82439,112300,0.27,이수,IT,전자부품,112000
09.02~09.09 Weekly,아모레퍼시픽,80895,138300,-2.81,아모레퍼시픽,필수소비재,화장품,142300
09.02~09.09 Weekly,대우건설,79922,19450,19.47,중흥,산업재,건설,16280
09.02~09.09 Weekly,한국타이어앤테크놀로지,78165,63100,-3.81,한국앤컴퍼니,자유소비재,자동차,65600
09.02~09.09 Weekly,삼성증권,77870,87200,2.35,삼성,금융,증권,85200
09.02~09.09 Weekly,한화,75727,142000,12.25,한화,산업재,지주,126500
09.02~09.09 Weekly,하이브,75092,174200,-0.85,하이브,커뮤니케이션서비스,엔터테인먼트,175700
09.02~09.09 Weekly,키움증권,71734,273500,-0.18,다우키움,금융,증권,274000
09.02~09.09 Weekly,LG씨엔에스,69855,72100,-3.22,LG,IT,IT서비스,74500
09.02~09.09 Weekly,한화솔루션,69267,30800,1.65,한화,소재,화학,30300
09.02~09.09 Weekly,코웨이,69211,97800,-0.91,넷마블,자유소비재,생활가전/렌탈,98700
09.02~09.09 Weekly,HD건설기계,68528,143000,14.68,HD현대,산업재,건설기계,124700
09.02~09.09 Weekly,SK바이오팜,65626,83800,-2.9,SK,헬스케어,바이오,86300
09.02~09.09 Weekly,산일전기,64503,210500,14.53,산일전기,산업재,전력기기,183800
09.02~09.09 Weekly,카카오페이,63511,46950,4.92,카카오,금융,핀테크,44750
09.02~09.09 Weekly,한미약품,63350,494500,4.32,한미,헬스케어,바이오,474000
09.02~09.09 Weekly,LG유플러스,63282,14910,0.13,LG,커뮤니케이션서비스,통신,14890
09.02~09.09 Weekly,두산밥캣,60964,63600,5.65,두산,산업재,건설기계,60200
09.02~09.09 Weekly,대한전선,60954,31100,12.89,호반,산업재,전력기기,27550
09.02~09.09 Weekly,유한양행,58893,80000,-1.6,유한,헬스케어,바이오,81300
09.02~09.09 Weekly,JB금융지주,58008,31100,1.8,JB금융,금융,은행,30550
09.02~09.09 Weekly,삼성카드,53237,45950,1.21,삼성,금융,카드,45400
09.02~09.09 Weekly,엘앤에프,51670,127000,1.84,엘앤에프,소재,배터리,124700
09.02~09.09 Weekly,한화생명,49593,5710,-1.04,한화,금융,보험,5770
09.02~09.09 Weekly,BNK금융지주,47622,15520,2.51,BNK,금융,은행,15140
