기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.03~07.10 Weekly,대우건설,71703,17450,-5.06,중흥,산업재,건설,18380
07.03~07.10 Weekly,LG씨엔에스,68886,71100,-4.18,LG,IT,IT서비스,74200
07.03~07.10 Weekly,한화,65995,93600,-10.77,한화,산업재,지주,104900
07.03~07.10 Weekly,SK바이오팜,64530,82400,-4.41,SK,헬스케어,바이오,86200
07.03~07.10 Weekly,코웨이,63620,89900,-5.77,넷마블,자유소비재,생활가전/렌탈,95400
07.03~07.10 Weekly,LG유플러스,63494,14960,5.35,LG,커뮤니케이션서비스,통신,14200
07.03~07.10 Weekly,HD건설기계,62442,130300,9.68,HD현대,산업재,건설기계,118800
07.03~07.10 Weekly,두산밥캣,60293,62900,-2.33,두산,산업재,건설기계,64400
07.03~07.10 Weekly,신세계,59410,629000,-10.91,신세계,자유소비재,유통,706000
07.03~07.10 Weekly,대한전선,59288,30250,-8.05,호반,산업재,전력기기,32900
07.03~07.10 Weekly,산일전기,57895,189100,-14.43,산일전기,산업재,전력기기,221000
07.03~07.10 Weekly,삼성카드,56076,48400,-2.91,삼성,금융,카드,49850
07.03~07.10 Weekly,BNK금융지주,55393,17850,-4.95,BNK,금융,은행,18780
07.03~07.10 Weekly,LG디스플레이,55050,11010,-0.54,LG,IT,디스플레이,11070
07.03~07.10 Weekly,한화솔루션,54834,31900,-2.45,한화,소재,화학,32700
07.03~07.10 Weekly,유한양행,54559,68500,-2.7,유한,헬스케어,바이오,70400
07.03~07.10 Weekly,오리온,54194,137100,0.59,오리온,필수소비재,식품,136300
07.03~07.10 Weekly,NC,53537,248500,-4.79,,,,261000
07.03~07.10 Weekly,카카오페이,52552,38850,-4.31,카카오,금융,핀테크,40600
07.03~07.10 Weekly,한미약품,49835,389000,-15.71,한미,헬스케어,바이오,461500
