기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
04.10~04.17 Weekly,삼성에피스홀딩스,147059,591000,8.04,삼성,산업재,지주,547000
04.10~04.17 Weekly,LG,146202,94800,1.94,LG,산업재,지주,93000
04.10~04.17 Weekly,한국금융지주,143216,257000,6.42,한국투자금융,금융,금융지주,241500
04.10~04.17 Weekly,삼성에스디에스,141214,182500,22.73,삼성,IT,IT서비스,148700
04.10~04.17 Weekly,S-Oil,132060,117300,-2.82,S-Oil,에너지,정유,120700
04.10~04.17 Weekly,포스코인터내셔널,131590,74800,-0.53,포스코,산업재,상사,75200
04.10~04.17 Weekly,NH투자증권,125790,35300,3.67,NH,금융,증권,34050
04.10~04.17 Weekly,크래프톤,124915,263500,10.95,크래프톤,커뮤니케이션서비스,게임,237500
04.10~04.17 Weekly,카카오뱅크,120950,25350,0.4,카카오,금융,은행,25250
04.10~04.17 Weekly,DB손해보험,120242,173300,2.36,DB,금융,보험,169300
04.10~04.17 Weekly,현대오토에버,118472,432000,10.34,현대차,IT,IT서비스,391500
04.10~04.17 Weekly,대우건설,117930,28700,18.11,중흥,산업재,건설,24300
04.10~04.17 Weekly,키움증권,117428,448000,-1.1,다우키움,금융,증권,453000
04.10~04.17 Weekly,하이브,113143,262500,3.35,하이브,커뮤니케이션서비스,엔터테인먼트,254000
04.10~04.17 Weekly,삼양식품,103654,1376000,11.15,삼양,필수소비재,식품,1238000
04.10~04.17 Weekly,LS,102804,329500,12.27,LS,산업재,지주,293500
04.10~04.17 Weekly,한화,98646,131600,4.78,한화,산업재,지주,125600
04.10~04.17 Weekly,삼성증권,98230,110000,3.0,삼성,금융,증권,106800
04.10~04.17 Weekly,삼성E&A,97118,49550,-3.22,삼성,산업재,건설,51200
04.10~04.17 Weekly,LG이노텍,93248,394000,3.68,LG,IT,전자부품,380000
04.10~04.17 Weekly,대한항공,92239,25050,1.42,한진,산업재,물류운송,24700
04.10~04.17 Weekly,이수페타시스,88311,120300,4.7,이수,IT,전자부품,114900
04.10~04.17 Weekly,HD현대마린솔루션,84731,189000,1.39,HD현대,산업재,조선,186400
04.10~04.17 Weekly,SK바이오팜,82620,105500,7.11,SK,헬스케어,바이오,98500
04.10~04.17 Weekly,한진칼,78112,117000,-0.59,한진,산업재,지주,117700
04.10~04.17 Weekly,유한양행,77656,97500,4.95,유한,헬스케어,바이오,92900
04.10~04.17 Weekly,아모레퍼시픽,77561,132600,0.53,아모레퍼시픽,필수소비재,화장품,131900
04.10~04.17 Weekly,카카오페이,76684,56700,6.78,카카오,금융,핀테크,53100
04.10~04.17 Weekly,한화솔루션,75719,44050,7.57,한화,소재,화학,40950
04.10~04.17 Weekly,LG유플러스,75650,17600,1.09,LG,커뮤니케이션서비스,통신,17410
04.10~04.17 Weekly,엘앤에프,74843,185600,-0.64,엘앤에프,소재,배터리,186800
04.10~04.17 Weekly,한국타이어앤테크놀로지,73706,59500,-8.46,한국앤컴퍼니,자유소비재,자동차,65000
04.10~04.17 Weekly,대한전선,73274,39300,23.97,호반,산업재,전력기기,31700
04.10~04.17 Weekly,LG디스플레이,72050,14410,13.82,LG,IT,디스플레이,12660
04.10~04.17 Weekly,한전기술,69943,183000,10.24,한국전력,산업재,전력기기,166000
04.10~04.17 Weekly,두산밥캣,68441,71400,2.73,두산,산업재,건설기계,69500
04.10~04.17 Weekly,한미약품,68283,533000,6.6,한미,헬스케어,바이오,500000
04.10~04.17 Weekly,GS,66806,71900,0.28,GS,산업재,지주,71700
04.10~04.17 Weekly,LG씨엔에스,64235,66300,4.74,LG,IT,IT서비스,63300
04.10~04.17 Weekly,삼성카드,63027,54400,-1.09,삼성,금융,카드,55000
04.10~04.17 Weekly,CJ,62585,214500,4.63,CJ,산업재,지주,205000
04.10~04.17 Weekly,두산로보틱스,60607,93500,4.47,두산,산업재,로봇산업,89500
04.10~04.17 Weekly,BNK금융지주,59459,19160,3.85,BNK,금융,은행,18450
04.10~04.17 Weekly,코웨이,58949,83300,10.33,넷마블,자유소비재,생활가전/렌탈,75500
04.10~04.17 Weekly,JB금융지주,58359,31000,0.16,JB금융,금융,은행,30950
