기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.10~07.17 Weekly,삼성전자,14908010,255000,-10.53,삼성,IT,반도체,285000
07.10~07.17 Weekly,SK하이닉스,13127978,1842000,-15.5,SK,IT,반도체,2180000
07.10~07.17 Weekly,SK스퀘어,1599336,1212000,-13.98,SK,산업재,지주,1409000
07.10~07.17 Weekly,삼성전기,953838,1277000,-19.38,삼성,IT,전자부품,1584000
07.10~07.17 Weekly,현대차,870220,425000,-7.1,현대차,자유소비재,자동차,457500
07.10~07.17 Weekly,LG에너지솔루션,781560,334000,2.45,LG,소재,배터리,326000
07.10~07.17 Weekly,삼성생명,662000,331000,-2.79,삼성,금융,보험,340500
07.10~07.17 Weekly,삼성바이오로직스,646222,1396000,0.07,삼성,헬스케어,바이오,1395000
07.10~07.17 Weekly,KB금융,642339,181100,-1.79,KB금융,금융,은행,184400
07.10~07.17 Weekly,기아,584448,149700,1.49,현대차,자유소비재,자동차,147500
07.10~07.17 Weekly,삼성물산,561100,346000,-11.62,삼성,산업재,상사,391500
07.10~07.17 Weekly,신한지주,512152,107900,-1.19,신한금융,금융,은행,109200
07.10~07.17 Weekly,HD현대중공업,508012,484000,-3.97,HD현대,산업재,조선,504000
07.10~07.17 Weekly,한화에어로스페이스,486243,943000,-2.48,한화,산업재,방산,967000
07.10~07.17 Weekly,두산에너빌리티,446471,69700,-10.76,두산,산업재,전력기기,78100
07.10~07.17 Weekly,현대모비스,437331,482000,-1.23,현대차,자유소비재,자동차부품,488000
07.10~07.17 Weekly,SK,420516,580000,-11.72,SK,산업재,지주,657000
07.10~07.17 Weekly,셀트리온,408829,175800,0.34,셀트리온,헬스케어,바이오,175200
07.10~07.17 Weekly,하나금융지주,375335,136800,6.46,하나금융,금융,은행,128500
07.10~07.17 Weekly,삼성SDI,350144,434500,0.12,삼성,소재,배터리,434000
07.10~07.17 Weekly,삼성화재,312979,701000,8.18,삼성,금융,보험,648000
07.10~07.17 Weekly,NAVER,298194,190000,-0.68,NAVER,커뮤니케이션서비스,플랫폼,191300
07.10~07.17 Weekly,LG전자,291564,179000,-1.86,LG,자유소비재,가전,182400
07.10~07.17 Weekly,HD현대일렉트릭,287296,797000,-6.35,HD현대,산업재,전력기기,851000
07.10~07.17 Weekly,LS ELECTRIC,285000,190000,-6.17,LS,산업재,전력기기,202500
07.10~07.17 Weekly,한화오션,265660,86700,6.64,한화,산업재,조선,81300
07.10~07.17 Weekly,효성중공업,260062,2789000,-4.62,효성,산업재,전력기기,2924000
07.10~07.17 Weekly,HD한국조선해양,250537,354000,3.96,HD현대,산업재,조선,340500
07.10~07.17 Weekly,POSCO홀딩스,246837,311500,-0.64,포스코,소재,철강,313500
07.10~07.17 Weekly,한미반도체,231132,242500,9.23,한미반도체,IT,반도체장비,222000
07.10~07.17 Weekly,우리금융지주,229348,31500,0.16,우리금융,금융,은행,31450
07.10~07.17 Weekly,미래에셋증권,224107,40050,-5.09,미래에셋,금융,증권,42200
07.10~07.17 Weekly,한국전력,218589,34050,-5.94,한국전력,유틸리티,전력,36200
07.10~07.17 Weekly,고려아연,214783,1029000,-1.34,영풍,소재,금속소재,1043000
07.10~07.17 Weekly,SK이노베이션,205230,121400,17.98,SK,에너지,정유,102900
07.10~07.17 Weekly,메리츠금융지주,197972,118300,2.87,메리츠,금융,금융지주,115000
