기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.31~08.07 Weekly,삼성전자,13504904,231000,-12.0,삼성,IT,반도체,262500
07.31~08.07 Weekly,SK하이닉스,10387601,1422000,-17.23,SK,IT,반도체,1718000
07.31~08.07 Weekly,SK스퀘어,1239089,939000,-9.54,SK,산업재,지주,1038000
07.31~08.07 Weekly,삼성전기,954585,1278000,11.91,삼성,IT,전자부품,1142000
07.31~08.07 Weekly,LG에너지솔루션,842400,360000,9.76,LG,소재,배터리,328000
07.31~08.07 Weekly,현대차,809817,395500,1.93,현대차,자유소비재,자동차,388000
07.31~08.07 Weekly,삼성바이오로직스,720287,1556000,4.78,삼성,헬스케어,바이오,1485000
07.31~08.07 Weekly,KB금융,623541,175800,4.33,KB금융,금융,은행,168500
07.31~08.07 Weekly,한화에어로스페이스,565650,1097000,19.63,한화,산업재,방산,917000
07.31~08.07 Weekly,삼성생명,551000,275500,-11.56,삼성,금융,보험,311500
07.31~08.07 Weekly,삼성물산,545694,336500,-4.27,삼성,산업재,상사,351500
07.31~08.07 Weekly,HD현대중공업,531104,506000,5.2,HD현대,산업재,조선,481000
07.31~08.07 Weekly,기아,526667,134900,2.27,현대차,자유소비재,자동차,131900
07.31~08.07 Weekly,신한지주,516395,110000,9.24,신한금융,금융,은행,100700
07.31~08.07 Weekly,두산에너빌리티,493873,77100,14.9,두산,산업재,전력기기,67100
07.31~08.07 Weekly,셀트리온,463480,199300,6.75,셀트리온,헬스케어,바이오,186700
07.31~08.07 Weekly,현대모비스,450487,496500,4.31,현대차,자유소비재,자동차부품,476000
07.31~08.07 Weekly,삼성SDI,369888,459000,15.62,삼성,소재,배터리,397000
07.31~08.07 Weekly,하나금융지주,369573,134700,7.42,하나금융,금융,은행,125400
07.31~08.07 Weekly,SK,368314,508000,-8.8,SK,산업재,지주,557000
07.31~08.07 Weekly,NAVER,329583,210000,0.96,NAVER,커뮤니케이션서비스,플랫폼,208000
07.31~08.07 Weekly,LS ELECTRIC,301500,201000,8.77,LS,산업재,전력기기,184800
07.31~08.07 Weekly,LG전자,301337,185000,14.13,LG,자유소비재,가전,162100
07.31~08.07 Weekly,삼성화재,287976,645000,2.06,삼성,금융,보험,632000
07.31~08.07 Weekly,HD한국조선해양,282031,398500,3.64,HD현대,산업재,조선,384500
07.31~08.07 Weekly,HD현대일렉트릭,274679,762000,11.4,HD현대,산업재,전력기기,684000
07.31~08.07 Weekly,한화오션,273934,89400,4.93,한화,산업재,조선,85200
07.31~08.07 Weekly,효성중공업,264071,2832000,17.17,효성,산업재,전력기기,2417000
07.31~08.07 Weekly,POSCO홀딩스,262289,331000,5.92,포스코,소재,철강,312500
07.31~08.07 Weekly,우리금융지주,253375,34800,3.57,우리금융,금융,은행,33600
07.31~08.07 Weekly,고려아연,230855,1106000,10.71,영풍,소재,금속소재,999000
07.31~08.07 Weekly,한국전력,228539,35600,2.3,한국전력,유틸리티,전력,34800
07.31~08.07 Weekly,메리츠금융지주,211360,126300,1.85,메리츠,금융,금융지주,124000
07.31~08.07 Weekly,HMM,205626,21800,4.06,HMM,산업재,물류운송,20950
07.31~08.07 Weekly,SK이노베이션,203370,120300,8.87,SK,에너지,정유,110500
07.31~08.07 Weekly,KT&G,195994,188800,5.42,KT&G,필수소비재,기호품,179100
07.31~08.07 Weekly,LG화학,194835,276000,6.98,LG,소재,화학,258000
07.31~08.07 Weekly,삼성중공업,194040,22050,3.28,삼성,산업재,조선,21350
07.31~08.07 Weekly,두산,192869,1191000,1.79,두산,산업재,지주,1170000
07.31~08.07 Weekly,미래에셋증권,189693,33900,-1.88,미래에셋,금융,증권,34550
07.31~08.07 Weekly,SK텔레콤,189445,88200,8.35,SK,커뮤니케이션서비스,통신,81400
07.31~08.07 Weekly,한미반도체,183285,192300,-10.35,한미반도체,IT,반도체장비,214500
07.31~08.07 Weekly,HD현대,177734,225000,12.73,HD현대,산업재,지주,199600
07.31~08.07 Weekly,카카오,176749,39900,6.68,카카오,커뮤니케이션서비스,플랫폼,37400
07.31~08.07 Weekly,삼성에스디에스,171392,221500,7.52,삼성,IT,IT서비스,206000
07.31~08.07 Weekly,기업은행,165466,20750,0.48,IBK,금융,은행,20650
07.31~08.07 Weekly,LG,163439,108100,6.92,LG,산업재,지주,101100
07.31~08.07 Weekly,LIG디펜스앤에어로스페이스,163020,741000,6.01,LIG,산업재,방산,699000
07.31~08.07 Weekly,현대로템,160330,146900,9.87,현대차,산업재,방산,133700
07.31~08.07 Weekly,현대글로비스,155625,207500,3.75,현대차,산업재,물류운송,200000
07.31~08.07 Weekly,S-Oil,154914,137600,8.09,S-Oil,에너지,정유,127300
07.31~08.07 Weekly,한국항공우주,150307,154200,21.13,KAI,산업재,방산,127300
07.31~08.07 Weekly,에이피알,143950,384500,20.16,에이피알,필수소비재,화장품,320000
07.31~08.07 Weekly,포스코퓨처엠,138578,155800,13.14,포스코,소재,배터리,137700
07.31~08.07 Weekly,KT,134328,53300,2.7,KT,커뮤니케이션서비스,통신,51900
07.31~08.07 Weekly,한화시스템,133566,70700,13.12,한화,산업재,방산,62500
07.31~08.07 Weekly,LG이노텍,130642,552000,7.39,LG,IT,전자부품,514000
07.31~08.07 Weekly,현대건설,122380,109900,16.17,현대차,산업재,건설,94600
07.31~08.07 Weekly,현대오토에버,112987,412000,13.03,현대차,IT,IT서비스,364500
07.31~08.07 Weekly,크래프톤,111423,241500,-0.62,크래프톤,커뮤니케이션서비스,게임,243000
07.31~08.07 Weekly,DB손해보험,108665,165900,5.67,DB,금융,보험,157000
07.31~08.07 Weekly,카카오뱅크,104966,22000,-0.45,카카오,금융,은행,22100
07.31~08.07 Weekly,한국금융지주,104765,188000,-8.96,한국투자금융,금융,금융지주,206500
