기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
08.20~08.28 Weekly,삼성화재,304496,682000,9.65,삼성,금융,보험,622000
08.20~08.28 Weekly,HD현대일렉트릭,295947,821000,10.05,HD현대,산업재,전력기기,746000
08.20~08.28 Weekly,효성중공업,287103,3079000,7.77,효성,산업재,전력기기,2857000
08.20~08.28 Weekly,고려아연,286377,1372000,10.82,영풍,소재,금속소재,1238000
08.20~08.28 Weekly,한화오션,274546,89600,1.24,한화,산업재,조선,88500
08.20~08.28 Weekly,POSCO홀딩스,269025,339500,5.6,포스코,소재,철강,321500
08.20~08.28 Weekly,HD한국조선해양,255137,360500,0.0,HD현대,산업재,조선,360500
08.20~08.28 Weekly,우리금융지주,239906,32950,4.44,우리금융,금융,은행,31550
08.20~08.28 Weekly,한국전력,217947,33950,6.76,한국전력,유틸리티,전력,31800
08.20~08.28 Weekly,SK텔레콤,212857,99100,2.59,SK,커뮤니케이션서비스,통신,96600
08.20~08.28 Weekly,한미반도체,211593,222000,-1.55,한미반도체,IT,반도체장비,225500
08.20~08.28 Weekly,HMM,202325,21450,1.18,HMM,산업재,물류운송,21200
08.20~08.28 Weekly,메리츠금융지주,199143,119000,3.3,메리츠,금융,금융지주,115200
08.20~08.28 Weekly,두산,196593,1214000,3.06,두산,산업재,지주,1178000
08.20~08.28 Weekly,미래에셋증권,196031,36100,0.0,미래에셋,금융,증권,36100
08.20~08.28 Weekly,LG화학,193776,274500,3.98,LG,소재,화학,264000
08.20~08.28 Weekly,SK이노베이션,189339,112000,-11.04,SK,에너지,정유,125900
08.20~08.28 Weekly,삼성중공업,184800,21000,0.96,삼성,산업재,조선,20800
08.20~08.28 Weekly,KT&G,181149,174500,1.51,KT&G,필수소비재,기호품,171900
08.20~08.28 Weekly,삼성에스디에스,181064,234000,0.43,삼성,IT,IT서비스,233000
08.20~08.28 Weekly,LG,173115,114500,3.71,LG,산업재,지주,110400
08.20~08.28 Weekly,HD현대,170625,216000,-2.48,HD현대,산업재,지주,221500
08.20~08.28 Weekly,LIG디펜스앤에어로스페이스,163900,745000,-5.34,LIG,산업재,방산,787000
08.20~08.28 Weekly,포스코퓨처엠,163661,184000,12.68,포스코,소재,배터리,163300
08.20~08.28 Weekly,기업은행,163472,20500,2.76,IBK,금융,은행,19950
08.20~08.28 Weekly,에이피알,162669,434500,12.56,에이피알,필수소비재,화장품,386000
08.20~08.28 Weekly,카카오,159473,36000,-6.98,카카오,커뮤니케이션서비스,플랫폼,38700
08.20~08.28 Weekly,S-Oil,153901,136700,-4.14,S-Oil,에너지,정유,142600
08.20~08.28 Weekly,현대글로비스,152625,203500,1.85,현대차,산업재,물류운송,199800
08.20~08.28 Weekly,현대로템,151271,138600,1.02,현대차,산업재,방산,137200
08.20~08.28 Weekly,한화시스템,147168,77900,3.45,한화,산업재,방산,75300
08.20~08.28 Weekly,현대건설,143983,129300,13.62,현대차,산업재,건설,113800
08.20~08.28 Weekly,LG이노텍,141293,597000,1.7,LG,IT,전자부품,587000
08.20~08.28 Weekly,KT,135840,53900,3.45,KT,커뮤니케이션서비스,통신,52100
08.20~08.28 Weekly,한국항공우주,134126,137600,2.15,KAI,산업재,방산,134700
08.20~08.28 Weekly,DB손해보험,120521,184000,3.72,DB,금융,보험,177400
08.20~08.28 Weekly,GS,114447,123200,8.45,GS,산업재,지주,113600
08.20~08.28 Weekly,현대오토에버,113398,413500,-10.01,현대차,IT,IT서비스,459500
08.20~08.28 Weekly,삼양식품,111489,1480000,5.94,삼양,필수소비재,식품,1397000
08.20~08.28 Weekly,한국금융지주,106660,191400,2.46,한국투자금융,금융,금융지주,186800
08.20~08.28 Weekly,대한항공,103838,28200,12.57,한진,산업재,물류운송,25050
08.20~08.28 Weekly,카카오뱅크,103058,21600,1.89,카카오,금융,은행,21200
08.20~08.28 Weekly,크래프톤,100417,219500,-1.35,크래프톤,커뮤니케이션서비스,게임,222500
08.20~08.28 Weekly,HD현대마린솔루션,99082,221000,8.87,HD현대,산업재,조선,203000
08.20~08.28 Weekly,NH투자증권,98209,26600,0.38,NH,금융,증권,26500
08.20~08.28 Weekly,삼성E&A,98196,50100,4.27,삼성,산업재,건설,48050
08.20~08.28 Weekly,LS,97656,313000,-0.16,LS,산업재,지주,313500
08.20~08.28 Weekly,삼성에피스홀딩스,96049,386000,1.85,삼성,산업재,지주,379000
08.20~08.28 Weekly,포스코인터내셔널,92359,52500,0.38,포스코,산업재,상사,52300
08.20~08.28 Weekly,한진칼,84521,126600,10.57,한진,산업재,지주,114500
08.20~08.28 Weekly,아모레퍼시픽,83294,142400,4.25,아모레퍼시픽,필수소비재,화장품,136600
08.20~08.28 Weekly,이수페타시스,82806,112800,7.43,이수,IT,전자부품,105000
08.20~08.28 Weekly,대우건설,82182,20000,19.69,중흥,산업재,건설,16710
08.20~08.28 Weekly,한국타이어앤테크놀로지,81262,65600,-1.35,한국앤컴퍼니,자유소비재,자동차,66500
08.20~08.28 Weekly,삼성증권,78852,88300,-4.44,삼성,금융,증권,92400
08.20~08.28 Weekly,하이브,76946,178500,2.94,하이브,커뮤니케이션서비스,엔터테인먼트,173400
08.20~08.28 Weekly,한화솔루션,75114,33400,-5.11,한화,소재,화학,35200
08.20~08.28 Weekly,키움증권,73308,279500,1.45,다우키움,금융,증권,275500
08.20~08.28 Weekly,LG씨엔에스,72083,74400,0.81,LG,IT,IT서비스,73800
08.20~08.28 Weekly,코웨이,69564,98300,5.25,넷마블,자유소비재,생활가전/렌탈,93400
08.20~08.28 Weekly,한화,69434,130200,55.37,한화,산업재,지주,83800
08.20~08.28 Weekly,SK바이오팜,68916,88000,1.73,SK,헬스케어,바이오,86500
08.20~08.28 Weekly,HD건설기계,67378,140600,15.34,HD현대,산업재,건설기계,121900
08.20~08.28 Weekly,유한양행,65869,82700,-0.84,유한,헬스케어,바이오,83400
08.20~08.28 Weekly,한미약품,64567,504000,26.32,한미,헬스케어,바이오,399000
08.20~08.28 Weekly,카카오페이,63443,46900,4.34,카카오,금융,핀테크,44950
08.20~08.28 Weekly,LG유플러스,62561,14740,0.55,LG,커뮤니케이션서비스,통신,14660
08.20~08.28 Weekly,산일전기,61745,201500,12.44,산일전기,산업재,전력기기,179200
08.20~08.28 Weekly,두산밥캣,59335,61900,5.27,두산,산업재,건설기계,58800
08.20~08.28 Weekly,대한전선,58406,29800,5.11,호반,산업재,전력기기,28350
08.20~08.28 Weekly,삼성카드,53701,46350,0.65,삼성,금융,카드,46050
08.20~08.28 Weekly,JB금융지주,52226,28000,6.06,JB금융,금융,은행,26400
08.20~08.28 Weekly,OCI홀딩스,51530,276000,-4.83,OCI,산업재,지주,290000
08.20~08.28 Weekly,오리온,49885,126200,1.28,오리온,필수소비재,식품,124600
08.20~08.28 Weekly,NC,48043,223000,1.13,,,,220500
