기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.24~07.31 Weekly,현대오토에버,99960,364500,-3.83,현대차,IT,IT서비스,379000
07.24~07.31 Weekly,대한항공,95369,25900,1.77,한진,산업재,물류운송,25450
07.24~07.31 Weekly,삼성에피스홀딩스,93311,375000,-3.47,삼성,산업재,지주,388500
07.24~07.31 Weekly,포스코인터내셔널,91832,52200,-7.28,포스코,산업재,상사,56300
07.24~07.31 Weekly,삼성증권,89121,99800,-0.5,삼성,금융,증권,100300
07.24~07.31 Weekly,삼양식품,87986,1168000,1.48,삼양,필수소비재,식품,1151000
07.24~07.31 Weekly,삼성E&A,85848,43800,-7.98,삼성,산업재,건설,47600
07.24~07.31 Weekly,한국타이어앤테크놀로지,83740,67600,-4.11,한국앤컴퍼니,자유소비재,자동차,70500
07.24~07.31 Weekly,LS,83304,267000,-13.03,LS,산업재,지주,307000
07.24~07.31 Weekly,GS,82677,89000,-6.61,GS,산업재,지주,95300
07.24~07.31 Weekly,HD현대마린솔루션,82494,184000,-12.17,HD현대,산업재,조선,209500
07.24~07.31 Weekly,키움증권,76980,293500,-1.68,다우키움,금융,증권,298500
07.24~07.31 Weekly,아모레퍼시픽,76041,130000,10.17,아모레퍼시픽,필수소비재,화장품,118000
07.24~07.31 Weekly,한진칼,74573,111700,6.38,한진,산업재,지주,105000
07.24~07.31 Weekly,하이브,72764,168800,-20.38,하이브,커뮤니케이션서비스,엔터테인먼트,212000
07.24~07.31 Weekly,코웨이,64752,91500,-0.33,넷마블,자유소비재,생활가전/렌탈,91800
07.24~07.31 Weekly,LG유플러스,62730,14780,0.27,LG,커뮤니케이션서비스,통신,14740
07.24~07.31 Weekly,SK바이오팜,61867,79000,-1.99,SK,헬스케어,바이오,80600
07.24~07.31 Weekly,LG씨엔에스,60554,62500,-3.1,LG,IT,IT서비스,64500
07.24~07.31 Weekly,HD건설기계,59854,124900,-5.88,HD현대,산업재,건설기계,132700
07.24~07.31 Weekly,한화,59086,83800,-12.71,한화,산업재,지주,96000
07.24~07.31 Weekly,유한양행,58541,73500,-1.87,유한,헬스케어,바이오,74900
07.24~07.31 Weekly,카카오페이,57625,42600,1.67,카카오,금융,핀테크,41900
07.24~07.31 Weekly,두산밥캣,57322,59800,-4.17,두산,산업재,건설기계,62400
07.24~07.31 Weekly,이수페타시스,54690,74500,-14.37,이수,IT,전자부품,87000
07.24~07.31 Weekly,삼성카드,54454,47000,-3.69,삼성,금융,카드,48800
07.24~07.31 Weekly,대우건설,52514,12780,-16.47,중흥,산업재,건설,15300
07.24~07.31 Weekly,오리온,52099,131800,1.0,오리온,필수소비재,식품,130500
07.24~07.31 Weekly,NC,50521,234500,2.85,,,,228000
07.24~07.31 Weekly,JB금융지주,49335,26450,-1.67,JB금융,금융,은행,26900
07.24~07.31 Weekly,BNK금융지주,47077,15170,-15.91,BNK,금융,은행,18040
07.24~07.31 Weekly,LG디스플레이,46050,9210,-6.02,LG,IT,디스플레이,9800
07.24~07.31 Weekly,대한전선,45470,23200,-17.44,호반,산업재,전력기기,28100
07.24~07.31 Weekly,산일전기,43842,143200,-16.16,산일전기,산업재,전력기기,170800
07.24~07.31 Weekly,한화솔루션,43833,25500,-15.0,한화,소재,화학,30000
07.24~07.31 Weekly,한미약품,42725,333500,-14.92,한미,헬스케어,바이오,392000
