기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
08.07~08.14 Weekly,현대건설,128950,115800,5.37,현대차,산업재,건설,109900
08.07~08.14 Weekly,DB손해보험,115805,176800,6.57,DB,금융,보험,165900
08.07~08.14 Weekly,한국금융지주,113681,204000,8.51,한국투자금융,금융,금융지주,188000
08.07~08.14 Weekly,크래프톤,109808,238000,-1.45,크래프톤,커뮤니케이션서비스,게임,241500
08.07~08.14 Weekly,GS,108688,117000,18.3,GS,산업재,지주,98900
08.07~08.14 Weekly,삼성에피스홀딩스,107868,433500,5.35,삼성,산업재,지주,411500
08.07~08.14 Weekly,NH투자증권,106147,28750,3.42,NH,금융,증권,27800
08.07~08.14 Weekly,카카오뱅크,105921,22200,0.91,카카오,금융,은행,22000
08.07~08.14 Weekly,LS,100932,323500,2.05,LS,산업재,지주,317000
08.07~08.14 Weekly,삼성E&A,97608,49800,3.53,삼성,산업재,건설,48100
08.07~08.14 Weekly,대한항공,96842,26300,-3.13,한진,산업재,물류운송,27150
08.07~08.14 Weekly,삼양식품,95669,1270000,-2.76,삼양,필수소비재,식품,1306000
08.07~08.14 Weekly,포스코인터내셔널,93767,53300,-8.1,포스코,산업재,상사,58000
08.07~08.14 Weekly,한국타이어앤테크놀로지,88695,71600,1.56,한국앤컴퍼니,자유소비재,자동차,70500
08.07~08.14 Weekly,HD현대마린솔루션,88232,196800,0.2,HD현대,산업재,조선,196400
08.07~08.14 Weekly,삼성증권,83049,93000,2.2,삼성,금융,증권,91000
08.07~08.14 Weekly,한진칼,80115,120000,0.93,한진,산업재,지주,118900
08.07~08.14 Weekly,한화솔루션,79612,35400,4.42,한화,소재,화학,33900
08.07~08.14 Weekly,아모레퍼시픽,79375,135700,-4.3,아모레퍼시픽,필수소비재,화장품,141800
08.07~08.14 Weekly,키움증권,78816,300500,8.29,다우키움,금융,증권,277500
08.07~08.14 Weekly,LG씨엔에스,77412,79900,10.06,LG,IT,IT서비스,72600
08.07~08.14 Weekly,하이브,77334,179400,-3.03,하이브,커뮤니케이션서비스,엔터테인먼트,185000
08.07~08.14 Weekly,대우건설,74004,18010,9.75,중흥,산업재,건설,16410
08.07~08.14 Weekly,이수페타시스,70179,95600,16.16,이수,IT,전자부품,82300
08.07~08.14 Weekly,코웨이,69494,98200,2.61,넷마블,자유소비재,생활가전/렌탈,95700
08.07~08.14 Weekly,SK바이오팜,68367,87300,2.22,SK,헬스케어,바이오,85400
08.07~08.14 Weekly,유한양행,66665,83700,3.85,유한,헬스케어,바이오,80600
08.07~08.14 Weekly,HD건설기계,66420,138600,0.36,HD현대,산업재,건설기계,138100
08.07~08.14 Weekly,LG유플러스,63919,15060,0.67,LG,커뮤니케이션서비스,통신,14960
08.07~08.14 Weekly,두산밥캣,63361,66100,3.93,두산,산업재,건설기계,63600
08.07~08.14 Weekly,카카오페이,61076,45150,7.5,카카오,금융,핀테크,42000
08.07~08.14 Weekly,한화,59086,83800,0.0,한화,산업재,지주,83800
08.07~08.14 Weekly,대한전선,58700,29950,10.52,호반,산업재,전력기기,27100
08.07~08.14 Weekly,삼성카드,56249,48550,1.46,삼성,금융,카드,47850
08.07~08.14 Weekly,산일전기,55923,182500,16.02,산일전기,산업재,전력기기,157300
08.07~08.14 Weekly,NC,53321,247500,-0.4,,,,248500
08.07~08.14 Weekly,오리온,52969,134000,-2.62,오리온,필수소비재,식품,137600
08.07~08.14 Weekly,JB금융지주,52226,28000,-2.95,JB금융,금융,은행,28850
08.07~08.14 Weekly,OCI홀딩스,52090,279000,2.39,OCI,산업재,지주,272500
08.07~08.14 Weekly,LG디스플레이,51350,10270,5.12,LG,IT,디스플레이,9770
08.07~08.14 Weekly,한미약품,51052,398500,1.53,한미,헬스케어,바이오,392500
