기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.17~07.24 Weekly,POSCO홀딩스,248026,313000,0.48,포스코,소재,철강,311500
07.17~07.24 Weekly,한국전력,227255,35400,3.96,한국전력,유틸리티,전력,34050
07.17~07.24 Weekly,우리금융지주,224616,30850,-2.06,우리금융,금융,은행,31500
07.17~07.24 Weekly,고려아연,224384,1075000,4.47,영풍,소재,금속소재,1029000
07.17~07.24 Weekly,SK이노베이션,219938,130100,7.17,SK,에너지,정유,121400
07.17~07.24 Weekly,SK텔레콤,214790,100000,11.48,SK,커뮤니케이션서비스,통신,89700
07.17~07.24 Weekly,미래에셋증권,206480,36900,-7.87,미래에셋,금융,증권,40050
07.17~07.24 Weekly,메리츠금융지주,206339,123300,4.23,메리츠,금융,금융지주,118300
07.17~07.24 Weekly,HMM,204211,21650,7.98,HMM,산업재,물류운송,20050
07.17~07.24 Weekly,삼성중공업,201520,22900,2.69,삼성,산업재,조선,22300
07.17~07.24 Weekly,두산,192869,1191000,-0.92,두산,산업재,지주,1202000
07.17~07.24 Weekly,한미반도체,190624,200000,-17.53,한미반도체,IT,반도체장비,242500
07.17~07.24 Weekly,KT&G,189558,182600,1.5,KT&G,필수소비재,기호품,179900
07.17~07.24 Weekly,LG화학,182834,259000,-0.58,LG,소재,화학,260500
07.17~07.24 Weekly,HD현대,175760,222500,8.8,HD현대,산업재,지주,204500
07.17~07.24 Weekly,현대로템,172881,158400,-0.38,현대차,산업재,방산,159000
07.17~07.24 Weekly,기업은행,170250,21350,-1.16,IBK,금융,은행,21600
07.17~07.24 Weekly,S-Oil,170225,151200,4.35,S-Oil,에너지,정유,144900
07.17~07.24 Weekly,LIG디펜스앤에어로스페이스,167640,762000,1.74,LIG,산업재,방산,749000
07.17~07.24 Weekly,삼성에스디에스,162106,209500,5.12,삼성,IT,IT서비스,199300
07.17~07.24 Weekly,카카오,160359,36200,0.84,카카오,커뮤니케이션서비스,플랫폼,35900
07.17~07.24 Weekly,현대글로비스,155250,207000,9.76,현대차,산업재,물류운송,188600
07.17~07.24 Weekly,한국항공우주,154108,158100,5.97,KAI,산업재,방산,149200
07.17~07.24 Weekly,LG,148017,97900,-0.91,LG,산업재,지주,98800
07.17~07.24 Weekly,LG이노텍,147919,625000,-6.44,LG,IT,전자부품,668000
07.17~07.24 Weekly,KT,136344,54100,3.24,KT,커뮤니케이션서비스,통신,52400
07.17~07.24 Weekly,에이피알,132531,354000,-9.92,에이피알,필수소비재,화장품,393000
07.17~07.24 Weekly,한화시스템,128843,68200,4.12,한화,산업재,방산,65500
07.17~07.24 Weekly,포스코퓨처엠,125948,141600,-4.07,포스코,소재,배터리,147600
07.17~07.24 Weekly,한국금융지주,118696,213000,-6.99,한국투자금융,금융,금융지주,229000
07.17~07.24 Weekly,현대건설,118260,106200,7.27,현대차,산업재,건설,99000
07.17~07.24 Weekly,크래프톤,111884,242500,0.83,크래프톤,커뮤니케이션서비스,게임,240500
07.17~07.24 Weekly,DB손해보험,109975,167900,3.01,DB,금융,보험,163000
07.17~07.24 Weekly,NH투자증권,107254,29050,-6.29,NH,금융,증권,31000
07.17~07.24 Weekly,카카오뱅크,105205,22050,-4.13,카카오,금융,은행,23000
07.17~07.24 Weekly,현대오토에버,103937,379000,-3.56,현대차,IT,IT서비스,393000
07.17~07.24 Weekly,포스코인터내셔널,99045,56300,10.61,포스코,산업재,상사,50900
07.17~07.24 Weekly,삼성에피스홀딩스,96671,388500,-1.89,삼성,산업재,지주,396000
07.17~07.24 Weekly,LS,95784,307000,6.6,LS,산업재,지주,288000
07.17~07.24 Weekly,HD현대마린솔루션,93926,209500,4.23,HD현대,산업재,조선,201000
07.17~07.24 Weekly,대한항공,93712,25450,-3.96,한진,산업재,물류운송,26500
07.17~07.24 Weekly,삼성E&A,93296,47600,16.52,삼성,산업재,건설,40850
07.17~07.24 Weekly,하이브,91386,212000,1.68,하이브,커뮤니케이션서비스,엔터테인먼트,208500
07.17~07.24 Weekly,삼성증권,89568,100300,-6.87,삼성,금융,증권,107700
07.17~07.24 Weekly,GS,88529,95300,15.1,GS,산업재,지주,82800
07.17~07.24 Weekly,한국타이어앤테크놀로지,87332,70500,-4.21,한국앤컴퍼니,자유소비재,자동차,73600
07.17~07.24 Weekly,삼양식품,86705,1151000,7.67,삼양,필수소비재,식품,1069000
07.17~07.24 Weekly,키움증권,78292,298500,-7.3,다우키움,금융,증권,322000
07.17~07.24 Weekly,한진칼,70100,105000,-7.49,한진,산업재,지주,113500
07.17~07.24 Weekly,아모레퍼시픽,69021,118000,-5.14,아모레퍼시픽,필수소비재,화장품,124400
07.17~07.24 Weekly,한화,67688,96000,3.0,한화,산업재,지주,93200
07.17~07.24 Weekly,코웨이,64964,91800,-5.07,넷마블,자유소비재,생활가전/렌탈,96700
07.17~07.24 Weekly,이수페타시스,63866,87000,-5.43,이수,IT,전자부품,92000
07.17~07.24 Weekly,HD건설기계,63592,132700,1.84,HD현대,산업재,건설기계,130300
07.17~07.24 Weekly,SK바이오팜,63120,80600,1.51,SK,헬스케어,바이오,79400
07.17~07.24 Weekly,대우건설,62869,15300,0.99,중흥,산업재,건설,15150
07.17~07.24 Weekly,LG유플러스,62561,14740,0.82,LG,커뮤니케이션서비스,통신,14620
07.17~07.24 Weekly,LG씨엔에스,62491,64500,-0.77,LG,IT,IT서비스,65000
07.17~07.24 Weekly,두산밥캣,59814,62400,-2.95,두산,산업재,건설기계,64300
07.17~07.24 Weekly,유한양행,59656,74900,5.79,유한,헬스케어,바이오,70800
07.17~07.24 Weekly,카카오페이,56678,41900,2.44,카카오,금융,핀테크,40900
07.17~07.24 Weekly,삼성카드,56539,48800,3.72,삼성,금융,카드,47050
07.17~07.24 Weekly,BNK금융지주,55983,18040,-1.58,BNK,금융,은행,18330
07.17~07.24 Weekly,대한전선,55074,28100,1.44,호반,산업재,전력기기,27700
07.17~07.24 Weekly,산일전기,52292,170800,0.47,산일전기,산업재,전력기기,170000
07.17~07.24 Weekly,오리온,51585,130500,1.64,오리온,필수소비재,식품,128400
07.17~07.24 Weekly,한미약품,50219,392000,1.55,한미,헬스케어,바이오,386000
07.17~07.24 Weekly,JB금융지주,50174,26900,-1.82,JB금융,금융,은행,27400
07.17~07.24 Weekly,NC,49120,228000,2.24,,,,223000
07.17~07.24 Weekly,LG디스플레이,49000,9800,-5.86,LG,IT,디스플레이,10410
07.17~07.24 Weekly,신세계,47604,504000,-14.43,신세계,자유소비재,유통,589000
